file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,0,0,0.0,0.0,20,17,20,17
289.txt,13,14,1.0,0.9333333333333333,13,15,0,1
510.txt,11,11,0.9166666666666666,1.0,12,11,1,0
921.txt,12,11,1.0,1.0,12,11,0,0
29.txt,7,8,1.0,1.0,7,8,0,0
855.txt,0,0,0.0,0.0,19,22,19,22
666.txt,12,14,0.8571428571428571,0.9333333333333333,14,15,2,1
470.txt,10,8,1.0,1.0,10,8,0,0
303.txt,0,0,0.0,0.0,13,7,13,7
1132.txt,5,6,1.0,1.0,5,6,0,0
883.txt,6,8,0.8571428571428571,1.0,7,8,1,0
129.txt,0,0,0.0,0.0,22,23,22,23
28.txt,17,11,1.0,1.0,17,11,0,0
920.txt,0,0,0.0,0.0,14,13,14,13
539.txt,13,17,0.8666666666666667,1.0,15,17,2,0
511.txt,11,9,0.9166666666666666,1.0,12,9,1,0
1085.txt,12,7,0.8571428571428571,1.0,14,7,2,0
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,17,22,0.7727272727272727,0.9565217391304348,22,23,5,2
842.txt,0,0,0.0,0.0,11,6,11,6
856.txt,0,0,0.0,0.0,7,7,7,7
103.txt,0,0,0.0,0.0,21,15,21,15
117.txt,0,0,0.0,0.0,21,16,21,16
1130.txt,11,9,0.9166666666666666,0.9,12,10,1,1
499.txt,0,0,0.0,0.0,13,8,13,8
102.txt,9,9,0.9,1.0,10,9,1,0
857.txt,5,6,0.625,1.0,8,6,3,0
17.txt,4,3,1.0,1.0,4,3,0,0
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,10,7,1.0,0.875,10,8,0,1
516.txt,15,14,1.0,0.9333333333333333,15,15,0,1
933.txt,0,0,0.0,0.0,32,51,32,51
853.txt,6,8,0.75,1.0,8,8,2,0
884.txt,8,6,1.0,0.8571428571428571,8,7,0,1
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,11,12,1.0,1.0,11,12,0,0
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,8,7,0.7272727272727273,1.0,11,7,3,0
1134.txt,0,0,0.0,0.0,12,17,12,17
661.txt,6,6,1.0,1.0,6,6,0,0
649.txt,10,8,1.0,1.0,10,8,0,0
852.txt,0,0,0.0,0.0,15,7,15,7
1097.txt,8,7,1.0,1.0,8,7,0,0
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,8,1.0,1.0,8,8,0,0
515.txt,7,7,1.0,0.875,7,8,0,1
924.txt,6,9,0.75,1.0,8,9,2,0
930.txt,8,5,1.0,1.0,8,5,0,0
139.txt,9,9,0.8181818181818182,1.0,11,9,2,0
111.txt,2,2,0.6666666666666666,0.6666666666666666,3,3,1,1
474.txt,15,13,0.7894736842105263,0.9285714285714286,19,14,4,1
1123.txt,0,0,0.0,0.0,9,6,9,6
110.txt,0,0,0.0,0.0,4,3,4,3
886.txt,11,8,0.9166666666666666,1.0,12,8,1,0
39.txt,5,5,1.0,1.0,5,5,0,0
11.txt,10,12,0.7692307692307693,1.0,13,12,3,0
716.txt,0,0,0.0,0.0,7,7,7,7
266.txt,14,14,1.0,1.0,14,14,0,0
229.txt,0,0,0.0,0.0,18,37,18,37
1232.txt,0,0,0.0,0.0,34,43,34,43
956.txt,0,0,0.0,0.0,23,20,23,20
759.txt,6,4,0.8571428571428571,1.0,7,4,1,0
822.txt,7,7,1.0,1.0,7,7,0,0
163.txt,7,7,1.0,1.0,7,7,0,0
375.txt,4,4,0.6666666666666666,1.0,6,4,2,0
