file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,0,0,0.0,0.0,17,24,17,24
289.txt,15,15,1.0,0.8823529411764706,15,17,0,2
510.txt,0,0,0.0,0.0,11,12,11,12
921.txt,11,12,1.0,0.8571428571428571,11,14,0,2
29.txt,8,9,1.0,0.9,8,10,0,1
855.txt,22,17,1.0,0.85,22,20,0,3
666.txt,15,15,1.0,0.9375,15,16,0,1
470.txt,8,8,1.0,0.8888888888888888,8,9,0,1
303.txt,7,8,1.0,0.4444444444444444,7,18,0,10
1132.txt,5,5,0.8333333333333334,0.7142857142857143,6,7,1,2
883.txt,8,8,1.0,0.8,8,10,0,2
129.txt,22,21,0.9565217391304348,0.5675675675675675,23,37,1,16
28.txt,11,16,1.0,0.6956521739130435,11,23,0,7
920.txt,0,0,0.0,0.0,13,39,13,39
539.txt,17,18,1.0,1.0,17,18,0,0
511.txt,9,12,1.0,0.6666666666666666,9,18,0,6
1085.txt,6,7,0.8571428571428571,0.4666666666666667,7,15,1,8
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,0,0,0.0,0.0,23,34,23,34
842.txt,5,7,0.8333333333333334,0.875,6,8,1,1
856.txt,7,6,1.0,0.75,7,8,0,2
103.txt,0,0,0.0,0.0,15,30,15,30
117.txt,0,0,0.0,0.0,16,49,16,49
1130.txt,10,11,1.0,0.6111111111111112,10,18,0,7
499.txt,8,13,1.0,0.65,8,20,0,7
102.txt,9,9,1.0,0.9,9,10,0,1
857.txt,6,5,1.0,0.5555555555555556,6,9,0,4
17.txt,3,3,1.0,0.42857142857142855,3,7,0,4
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,8,11,1.0,0.7857142857142857,8,14,0,3
516.txt,14,13,0.9333333333333333,1.0,15,13,1,0
933.txt,0,0,0.0,0.0,51,49,51,49
853.txt,0,0,0.0,0.0,8,14,8,14
884.txt,7,11,1.0,1.0,7,11,0,0
1121.txt,4,4,1.0,0.8,4,5,0,1
304.txt,12,12,1.0,1.0,12,12,0,0
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,7,9,1.0,1.0,7,9,0,0
1134.txt,16,16,0.9411764705882353,0.7272727272727273,17,22,1,6
661.txt,5,6,0.8333333333333334,0.8571428571428571,6,7,1,1
649.txt,8,8,1.0,0.8888888888888888,8,9,0,1
852.txt,7,10,1.0,0.5555555555555556,7,18,0,8
1097.txt,7,7,1.0,0.7777777777777778,7,9,0,2
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,8,1.0,0.8888888888888888,8,9,0,1
515.txt,8,8,1.0,1.0,8,8,0,0
924.txt,9,5,1.0,0.8333333333333334,9,6,0,1
930.txt,5,7,1.0,1.0,5,7,0,0
139.txt,9,9,1.0,0.75,9,12,0,3
111.txt,3,3,1.0,1.0,3,3,0,0
474.txt,14,16,1.0,0.6666666666666666,14,24,0,8
1123.txt,5,5,0.8333333333333334,0.3333333333333333,6,15,1,10
110.txt,3,3,1.0,0.6,3,5,0,2
886.txt,8,11,1.0,1.0,8,11,0,0
39.txt,5,8,1.0,1.0,5,8,0,0
11.txt,11,11,0.9166666666666666,0.7333333333333333,12,15,1,4
716.txt,7,9,1.0,0.75,7,12,0,3
266.txt,14,14,1.0,1.0,14,14,0,0
229.txt,0,0,0.0,0.0,37,35,37,35
1232.txt,0,0,0.0,0.0,43,90,43,90
956.txt,0,0,0.0,0.0,20,80,20,80
759.txt,4,6,1.0,1.0,4,6,0,0
822.txt,7,7,1.0,1.0,7,7,0,0
163.txt,7,7,1.0,1.0,7,7,0,0
375.txt,4,4,1.0,0.6666666666666666,4,6,0,2
1187.txt,12,11,0.8571428571428571,1.0,14,11,2,0
1193.txt,18,19,0.9473684210526315,0.8260869565217391,19,23,1,4
349.txt,6,6,1.0,0.6,6,10,0,4
348.txt,0,0,0.0,0.0,15,27,15,27
406.txt,4,6,1.0,0.25,4,24,0,18
1186.txt,6,6,1.0,1.0,6,6,0,0
1151.txt,3,6,1.0,0.42857142857142855,3,14,0,8
189.txt,6,6,1.0,1.0,6,6,0,0
980.txt,10,12,1.0,0.8571428571428571,10,14,0,2
770.txt,11,8,0.8461538461538461,0.6666666666666666,13,12,2,4
764.txt,7,7,1.0,0.7777777777777778,7,9,0,2
1019.txt,0,0,0.0,0.0,42,47,42,47
1025.txt,0,0,0.0,0.0,36,28,36,28
955.txt,4,5,1.0,1.0,4,5,0,0
1147.txt,5,6,1.0,1.0,5,6,0,0
438.txt,10,12,1.0,0.6,10,20,0,8
439.txt,16,19,1.0,0.76,16,25,0,6
