file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,15,14,0.8823529411764706,0.9333333333333333,17,15,2,1
289.txt,14,13,0.9333333333333333,1.0,15,13,1,0
510.txt,11,11,1.0,0.9166666666666666,11,12,0,1
921.txt,11,10,1.0,0.9090909090909091,11,11,0,1
29.txt,8,8,1.0,1.0,8,8,0,0
855.txt,22,18,1.0,0.6923076923076923,22,26,0,8
666.txt,15,17,1.0,1.0,15,17,0,0
470.txt,8,9,1.0,0.9,8,10,0,1
303.txt,6,6,0.8571428571428571,0.6,7,10,1,4
1132.txt,5,5,0.8333333333333334,0.8333333333333334,6,6,1,1
883.txt,8,6,1.0,0.8571428571428571,8,7,0,1
129.txt,21,21,0.9130434782608695,0.8076923076923077,23,26,2,5
28.txt,11,15,1.0,0.9375,11,16,0,1
920.txt,13,13,1.0,1.0,13,13,0,0
539.txt,16,15,0.9411764705882353,1.0,17,15,1,0
511.txt,9,9,1.0,1.0,9,9,0,0
1085.txt,7,12,1.0,0.9230769230769231,7,13,0,1
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,22,17,0.9565217391304348,1.0,23,17,1,0
842.txt,6,8,1.0,0.8,6,10,0,2
856.txt,6,8,0.8571428571428571,0.8888888888888888,7,9,1,1
103.txt,15,15,1.0,0.9375,15,16,0,1
117.txt,15,15,0.9375,0.9375,16,16,1,1
1130.txt,8,11,0.8,1.0,10,11,2,0
499.txt,8,9,1.0,1.0,8,9,0,0
102.txt,9,10,1.0,1.0,9,10,0,0
857.txt,6,7,1.0,1.0,6,7,0,0
17.txt,3,4,1.0,1.0,3,4,0,0
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,8,8,1.0,0.5,8,16,0,8
516.txt,11,11,0.7333333333333333,1.0,15,11,4,0
933.txt,27,23,0.5294117647058824,0.9583333333333334,51,24,24,1
853.txt,8,9,1.0,1.0,8,9,0,0
884.txt,6,7,0.8571428571428571,1.0,7,7,1,0
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,12,13,1.0,1.0,12,13,0,0
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,7,8,1.0,1.0,7,8,0,0
1134.txt,17,13,1.0,0.9285714285714286,17,14,0,1
661.txt,5,5,0.8333333333333334,1.0,6,5,1,0
649.txt,8,8,1.0,0.8,8,10,0,2
852.txt,7,7,1.0,0.5,7,14,0,7
1097.txt,7,6,1.0,0.75,7,8,0,2
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,8,1.0,0.8888888888888888,8,9,0,1
515.txt,8,8,1.0,1.0,8,8,0,0
924.txt,9,5,1.0,0.8333333333333334,9,6,0,1
930.txt,5,7,1.0,1.0,5,7,0,0
139.txt,8,8,0.8888888888888888,0.8,9,10,1,2
111.txt,3,3,1.0,0.75,3,4,0,1
474.txt,13,14,0.9285714285714286,0.875,14,16,1,2
1123.txt,6,5,1.0,0.35714285714285715,6,14,0,9
110.txt,3,3,1.0,0.75,3,4,0,1
886.txt,8,8,1.0,0.6666666666666666,8,12,0,4
39.txt,5,5,1.0,1.0,5,5,0,0
11.txt,12,11,1.0,0.7333333333333333,12,15,0,4
716.txt,7,10,1.0,0.9090909090909091,7,11,0,1
