File ID,Coverage1 (thr 0.9),Coverage2 (thr 0.9),Avg SemSim (thr 0.9),Matched 1 (thr 0.9),Matched 2 (thr 0.9),Total 1 (thr 0.9),Total 2 (thr 0.9),Sem scores (thr 0.9),Coverage1 (thr 0.8),Coverage2 (thr 0.8),Avg SemSim (thr 0.8),Matched 1 (thr 0.8),Matched 2 (thr 0.8),Total 1 (thr 0.8),Total 2 (thr 0.8),Sem scores (thr 0.8),Coverage1 (thr 0.7),Coverage2 (thr 0.7),Avg SemSim (thr 0.7),Matched 1 (thr 0.7),Matched 2 (thr 0.7),Total 1 (thr 0.7),Total 2 (thr 0.7),Sem scores (thr 0.7),Coverage1 (thr 0.6),Coverage2 (thr 0.6),Avg SemSim (thr 0.6),Matched 1 (thr 0.6),Matched 2 (thr 0.6),Total 1 (thr 0.6),Total 2 (thr 0.6),Sem scores (thr 0.6),Coverage1 (thr 0.5),Coverage2 (thr 0.5),Avg SemSim (thr 0.5),Matched 1 (thr 0.5),Matched 2 (thr 0.5),Total 1 (thr 0.5),Total 2 (thr 0.5),Sem scores (thr 0.5),Coverage1 (thr no),Coverage2 (thr no),Avg SemSim (thr no),Matched 1 (thr no),Matched 2 (thr no),Total 1 (thr no),Total 2 (thr no),Sem scores (thr no)
15,0.3333333333333333,0.25,0.9170095026493073,2,2,6,8,"[0.9128389358520508, 0.9211800694465637]",0.3333333333333333,0.25,0.9170095026493073,2,2,6,8,"[0.9128389358520508, 0.9211800694465637]",0.3333333333333333,0.25,0.9170095026493073,2,2,6,8,"[0.9128389358520508, 0.9211800694465637]",0.3333333333333333,0.25,0.9170095026493073,2,2,6,8,"[0.9128389358520508, 0.9211800694465637]",0.5,0.375,0.8006336142619451,3,3,6,8,"[0.9128389358520508, 0.9211800694465637, 0.5678818374872208]",0.6666666666666666,0.375,0.7049696072936058,4,3,6,8,"[0.9128389358520508, 0.9211800694465637, 0.5678818374872208, 0.41797758638858795]"
14,0.058823529411764705,0.07547169811320754,0.932913176715374,4,4,68,53,"[0.9442332983016968, 0.9227784872055054, 0.9368623495101929, 0.927778571844101]",0.07352941176470588,0.09433962264150944,0.9115463078022004,5,5,68,53,"[0.9442332983016968, 0.9227784872055054, 0.9368623495101929, 0.927778571844101, 0.8260788321495056]",0.1323529411764706,0.16981132075471697,0.8317379388544295,9,9,68,53,"[0.9442332983016968, 0.9227784872055054, 0.7402583360671997, 0.9368623495101929, 0.740543007850647, 0.927778571844101, 0.8260788321495056, 0.7300731539726257, 0.7170354127883911]",0.23529411764705882,0.3018867924528302,0.7604452185332775,16,16,68,53,"[0.9442332983016968, 0.9227784872055054, 0.7402583360671997, 0.9368623495101929, 0.740543007850647, 0.6998357176780701, 0.927778571844101, 0.6693841814994812, 0.6775836646556854, 0.6414990425109863, 0.8260788321495056, 0.6434611678123474, 0.7300731539726257, 0.6906245946884155, 0.7170354127883911, 0.6590936779975891]",0.4411764705882353,0.5471698113207547,0.6588785486916701,30,29,68,53,"[0.9442332983016968, 0.9227784872055054, 0.7402583360671997, 0.9368623495101929, 0.740543007850647, 0.6998357176780701, 0.927778571844101, 0.574632816016674, 0.5444760322570801, 0.6693841814994812, 0.5075800120830536, 0.577183187007904, 0.5608065724372864, 0.6775836646556854, 0.5202145576477051, 0.6414990425109863, 0.8260788321495056, 0.6434611678123474, 0.5202145576477051, 0.7300731539726257, 0.6906245946884155, 0.5364015996456146, 0.5202145576477051, 0.7170354127883911, 0.5690128207206726, 0.5613033175468445, 0.5202145576477051, 0.5667638182640076, 0.5202145576477051, 0.6590936779975891]",0.7058823529411765,0.7735849056603774,0.5537755944145223,48,41,68,53,"[0.9442332983016968, 0.9227784872055054, 0.7402583360671997, 0.9368623495101929, 0.23370802402496338, 0.740543007850647, 0.6998357176780701, 0.927778571844101, 0.574632816016674, 0.3606218248605728, 0.5444760322570801, 0.6693841814994812, 0.4285856783390045, 0.5075800120830536, 0.577183187007904, 0.43706847727298737, 0.37613779306411743, 0.4964843988418579, 0.5608065724372864, 0.6775836646556854, 0.32766158878803253, 0.3290592432022095, 0.5202145576477051, 0.6414990425109863, 0.4538056254386902, 0.8260788321495056, 0.6434611678123474, 0.5202145576477051, 0.7300731539726257, 0.37769120931625366, 0.4017273932695389, 0.6906245946884155, 0.5364015996456146, 0.5202145576477051, 0.7170354127883911, 0.3840382695198059, 0.2963148504495621, 0.5690128207206726, 0.5613033175468445, 0.5202145576477051, 0.4934321939945221, 0.30646713078022003, 0.4246647357940674, 0.5667638182640076, 0.3470420092344284, 0.340361624956131, 0.5202145576477051, 0.6590936779975891]"
16,0.0,0.0,0,0,0,15,21,[],0.13333333333333333,0.047619047619047616,0.8249517232179642,2,1,15,21,"[0.8164563775062561, 0.8334470689296722]",0.26666666666666666,0.14285714285714285,0.7827157080173492,4,3,15,21,"[0.7270121574401855, 0.7539472281932831, 0.8164563775062561, 0.8334470689296722]",0.4,0.23809523809523808,0.7296863446633021,6,5,15,21,"[0.7270121574401855, 0.7539472281932831, 0.6412277221679688, 0.6060275137424469, 0.8164563775062561, 0.8334470689296722]",0.6666666666666666,0.42857142857142855,0.6608715862035751,10,9,15,21,"[0.5037370324134827, 0.7270121574401855, 0.7539472281932831, 0.594452440738678, 0.6412277221679688, 0.5928955674171448, 0.5395127534866333, 0.6060275137424469, 0.8164563775062561, 0.8334470689296722]",1.0,0.5238095238095238,0.5749925840646029,15,11,15,21,"[0.5037370324134827, 0.7270121574401855, 0.7539472281932831, 0.594452440738678, 0.498160719871521, 0.4709128737449646, 0.6412277221679688, 0.5928955674171448, 0.5395127534866333, 0.4715208411216736, 0.469329833984375, 0.6060275137424469, 0.8164563775062561, 0.8334470689296722, 0.32342667877674103, 0.3578145354986191]"
17,0.15384615384615385,0.18181818181818182,0.9181095361709595,4,4,26,22,"[0.930282473564148, 0.9057228863239288, 0.9226369559764862, 0.9137958288192749]",0.3076923076923077,0.36363636363636365,0.8794089294970036,8,8,26,22,"[0.930282473564148, 0.8580703735351562, 0.9057228863239288, 0.9226369559764862, 0.9137958288192749, 0.8308725357055664, 0.814770370721817, 0.8591200113296509]",0.38461538461538464,0.45454545454545453,0.8543260008096695,10,10,26,22,"[0.930282473564148, 0.8580703735351562, 0.9057228863239288, 0.9226369559764862, 0.9137958288192749, 0.7992491722106934, 0.7087393999099731, 0.8308725357055664, 0.814770370721817, 0.8591200113296509]",0.46153846153846156,0.5909090909090909,0.794483845787389,12,13,26,22,"[0.630198210477829, 0.930282473564148, 0.8580703735351562, 0.9057228863239288, 0.9226369559764862, 0.9137958288192749, 0.7992491722106934, 0.6604940891265869, 0.7087393999099731, 0.8308725357055664, 0.6639111340045929, 0.814770370721817, 0.6249103993177414, 0.8591200113296509]",0.5769230769230769,0.7272727272727273,0.7314382469967792,15,16,26,22,"[0.5423539876937866, 0.630198210477829, 0.930282473564148, 0.8580703735351562, 0.9057228863239288, 0.9226369559764862, 0.5538815557956696, 0.9137958288192749, 0.5114537477493286, 0.7992491722106934, 0.6604940891265869, 0.5797374248504639, 0.7087393999099731, 0.8308725357055664, 0.5871261358261108, 0.6639111340045929, 0.814770370721817, 0.6249103993177414, 0.8591200113296509]",0.8461538461538461,0.9545454545454546,0.5881379382176832,22,21,26,22,"[0.5423539876937866, 0.22463883459568024, 0.40442268550395966, 0.630198210477829, 0.3300659656524658, 0.4619831442832947, 0.3726263642311096, 0.42189788818359375, 0.930282473564148, 0.8580703735351562, 0.9057228863239288, 0.9226369559764862, 0.4348336011171341, 0.5538815557956696, 0.3918824791908264, 0.4143019914627075, 0.9137958288192749, 0.5114537477493286, 0.373842716217041, 0.7992491722106934, 0.6604940891265869, 0.5797374248504639, 0.7087393999099731, 0.48612159490585327, 0.4718567132949829, 0.8308725357055664, 0.5871261358261108, 0.6639111340045929, 0.814770370721817, 0.6249103993177414, 0.8591200113296509, 0.2617759704589844, 0.46097531914711]"
12,0.07692307692307693,0.08695652173913043,0.9488356858491898,2,2,26,23,"[0.9402565956115723, 0.9574147760868073]",0.11538461538461539,0.13043478260869565,0.9137283066908518,3,3,26,23,"[0.9402565956115723, 0.843513548374176, 0.9574147760868073]",0.11538461538461539,0.13043478260869565,0.9137283066908518,3,3,26,23,"[0.9402565956115723, 0.843513548374176, 0.9574147760868073]",0.11538461538461539,0.13043478260869565,0.9137283066908518,3,3,26,23,"[0.9402565956115723, 0.843513548374176, 0.9574147760868073]",0.23076923076923078,0.2608695652173913,0.7279914269844691,6,6,26,23,"[0.9402565956115723, 0.843513548374176, 0.9574147760868073, 0.5617899298667908, 0.5272948145866394, 0.5376788973808289]",0.34615384615384615,0.30434782608695654,0.6148612052202225,9,7,26,23,"[0.9402565956115723, 0.33690279722213745, 0.843513548374176, 0.9574147760868073, 0.5617899298667908, 0.5272948145866394, 0.40178439021110535, 0.5376788973808289, 0.4271150976419449]"
10,0.023255813953488372,0.02702702702702703,0.954590380191803,1,1,43,37,[0.954590380191803],0.023255813953488372,0.02702702702702703,0.954590380191803,1,1,43,37,[0.954590380191803],0.023255813953488372,0.02702702702702703,0.954590380191803,1,1,43,37,[0.954590380191803],0.023255813953488372,0.02702702702702703,0.954590380191803,1,1,43,37,[0.954590380191803],0.09302325581395349,0.08108108108108109,0.6306174583733082,4,3,43,37,"[0.954590380191803, 0.5478212833404541, 0.5066340118646622, 0.5134241580963135]",0.09302325581395349,0.08108108108108109,0.6306174583733082,4,3,43,37,"[0.954590380191803, 0.5478212833404541, 0.5066340118646622, 0.5134241580963135]"
11,0.25,0.25,0.9231321215629578,1,1,4,4,[0.9231321215629578],0.25,0.25,0.9231321215629578,1,1,4,4,[0.9231321215629578],0.25,0.25,0.9231321215629578,1,1,4,4,[0.9231321215629578],0.25,0.25,0.9231321215629578,1,1,4,4,[0.9231321215629578],1.0,1.0,0.6586107648909092,4,4,4,4,"[0.9231321215629578, 0.5695425271987915, 0.596620962023735, 0.5451474487781525]",1.0,1.0,0.6586107648909092,4,4,4,4,"[0.9231321215629578, 0.5695425271987915, 0.596620962023735, 0.5451474487781525]"
9,0.2222222222222222,0.25,0.9689724072813988,4,4,18,16,"[0.9982461631298065, 0.9757922887802124, 0.9698059558868408, 0.9320452213287354]",0.4444444444444444,0.5,0.9051410593092442,8,8,18,16,"[0.8841629028320312, 0.9982461631298065, 0.9757922887802124, 0.9698059558868408, 0.9320452213287354, 0.8227902948856354, 0.8123820424079895, 0.845903605222702]",0.5,0.5625,0.8892373210854001,9,9,18,16,"[0.8841629028320312, 0.9982461631298065, 0.9757922887802124, 0.9698059558868408, 0.7620074152946472, 0.9320452213287354, 0.8227902948856354, 0.8123820424079895, 0.845903605222702]",0.7222222222222222,0.8125,0.8170708394967593,13,13,18,16,"[0.6728959679603577, 0.8841629028320312, 0.9982461631298065, 0.9757922887802124, 0.9698059558868408, 0.7620074152946472, 0.9320452213287354, 0.6127033233642578, 0.6955637335777283, 0.6376219987869263, 0.8227902948856354, 0.8123820424079895, 0.845903605222702]",0.7222222222222222,0.8125,0.8170708394967593,13,13,18,16,"[0.6728959679603577, 0.8841629028320312, 0.9982461631298065, 0.9757922887802124, 0.9698059558868408, 0.7620074152946472, 0.9320452213287354, 0.6127033233642578, 0.6955637335777283, 0.6376219987869263, 0.8227902948856354, 0.8123820424079895, 0.845903605222702]",0.9444444444444444,0.9375,0.7206886077628416,17,15,18,16,"[0.6728959679603577, 0.8841629028320312, 0.9982461631298065, 0.9757922887802124, 0.9698059558868408, 0.48907381296157837, 0.34719550609588623, 0.7620074152946472, 0.49486494064331055, 0.29865115880966187, 0.9320452213287354, 0.6127033233642578, 0.6955637335777283, 0.6376219987869263, 0.8227902948856354, 0.8123820424079895, 0.845903605222702]"
8,0.0,0.0,0,0,0,37,21,[],0.02702702702702703,0.047619047619047616,0.8474982976913452,1,1,37,21,[0.8474982976913452],0.10810810810810811,0.2857142857142857,0.7588070333003998,4,6,37,21,"[0.8474982976913452, 0.748151108622551, 0.7482836842536926, 0.7514655590057373, 0.7540859580039978, 0.7033575922250748]",0.16216216216216217,0.38095238095238093,0.7248331606388092,6,8,37,21,"[0.8474982976913452, 0.748151108622551, 0.604679524898529, 0.7482836842536926, 0.7514655590057373, 0.7540859580039978, 0.7033575922250748, 0.6411435604095459]",0.40540540540540543,0.5714285714285714,0.6060864575207233,15,12,37,21,"[0.8474982976913452, 0.5347897112369537, 0.5000720620155334, 0.5182136297225952, 0.748151108622551, 0.604679524898529, 0.5107650756835938, 0.5065623819828033, 0.5253693610429764, 0.5603545904159546, 0.5238609313964844, 0.7482836842536926, 0.7514655590057373, 0.5048319697380066, 0.5739913582801819, 0.7540859580039978, 0.7033575922250748, 0.5232409834861755, 0.6411435604095459, 0.5410118103027344]",0.5945945945945946,0.8571428571428571,0.5019021949597767,22,18,37,21,"[0.8474982976913452, 0.32406938076019287, 0.37512198090553284, 0.3532077670097351, 0.42558953166007996, 0.4154774993658066, 0.5347897112369537, 0.44808316230773926, 0.3673272132873535, 0.5000720620155334, 0.5182136297225952, 0.4930826425552368, 0.748151108622551, 0.604679524898529, 0.1971413493156433, 0.2534470558166504, 0.38109055161476135, 0.37096093595027924, 0.5107650756835938, 0.3381117582321167, 0.40102843940258026, 0.4877796322107315, 0.46858446300029755, 0.5065623819828033, 0.5253693610429764, 0.452744260430336, 0.4975012093782425, 0.5603545904159546, 0.5238609313964844, 0.7482836842536926, 0.7514655590057373, 0.48511767387390137, 0.5048319697380066, 0.5739913582801819, 0.7540859580039978, 0.7033575922250748, 0.4484128952026367, 0.5232409834861755, 0.47474825382232666, 0.49953538179397583, 0.6411435604095459, 0.5410118103027344]"
5,0.0,0.0,0,0,0,19,17,[],0.0,0.0,0,0,0,19,17,[],0.05263157894736842,0.058823529411764705,0.7994744777679443,1,1,19,17,[0.7994744777679443],0.15789473684210525,0.17647058823529413,0.7075654963652293,3,3,19,17,"[0.6709390878677368, 0.7994744777679443, 0.6522829234600067]",0.5263157894736842,0.47058823529411764,0.5825263947248459,10,8,19,17,"[0.5230269432067871, 0.6709390878677368, 0.7994744777679443, 0.6522829234600067, 0.5020206570625305, 0.5605428218841553, 0.5255713611841202, 0.5186415314674377, 0.5038194358348846, 0.5689447075128555]",0.9473684210526315,0.7058823529411765,0.4996585589316156,18,12,19,17,"[0.5230269432067871, 0.6709390878677368, 0.7994744777679443, 0.6522829234600067, 0.5020206570625305, 0.5605428218841553, 0.5255713611841202, 0.39044512808322906, 0.388069212436676, 0.41719546914100647, 0.40002676844596863, 0.5186415314674377, 0.5038194358348846, 0.44734036922454834, 0.3390863984823227, 0.3390863984823227, 0.44734036922454834, 0.5689447075128555]"
