file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,10,9,1.0,1.0,10,9,0,0
14.txt,66,71,0.7586206896551724,0.9342105263157895,87,76,21,5
16.txt,19,18,0.7916666666666666,0.8571428571428571,24,21,5,3
17.txt,24,24,0.7058823529411765,0.7741935483870968,34,31,10,7
12.txt,27,27,0.6,0.9,45,30,18,3
10.txt,37,35,0.7708333333333334,0.6481481481481481,48,54,11,19
11.txt,17,12,0.5862068965517241,1.0,29,12,12,0
9.txt,16,16,1.0,0.8888888888888888,16,18,0,2
8.txt,30,30,0.7692307692307693,0.7317073170731707,39,41,9,11
5.txt,21,21,0.9130434782608695,0.84,23,25,2,4
4.txt,17,15,0.6296296296296297,0.9375,27,16,10,1
6.txt,31,31,0.775,1.0,40,31,9,0
7.txt,22,22,0.7586206896551724,0.88,29,25,7,3
3.txt,10,9,0.6666666666666666,0.9,15,10,5,1
2.txt,17,19,0.8947368421052632,0.7307692307692307,19,26,2,7
1.txt,21,20,0.9545454545454546,0.9090909090909091,22,22,1,2
20.txt,34,34,0.7727272727272727,0.9714285714285714,44,35,10,1
21.txt,36,33,0.5538461538461539,0.8461538461538461,65,39,29,6
19.txt,36,36,0.6428571428571429,0.9,56,40,20,4
18.txt,23,22,0.92,1.0,25,22,2,0
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.7732,Average of coverage_2_to_1: 0.8825,,,,
