file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,16,14,0.9411764705882353,0.6363636363636364,17,22,1,8
289.txt,15,14,1.0,1.0,15,14,0,0
510.txt,11,12,1.0,1.0,11,12,0,0
921.txt,11,11,1.0,0.9166666666666666,11,12,0,1
29.txt,8,8,1.0,1.0,8,8,0,0
855.txt,17,15,0.7727272727272727,0.8823529411764706,22,17,5,2
666.txt,15,13,1.0,0.9285714285714286,15,14,0,1
470.txt,8,8,1.0,0.8888888888888888,8,9,0,1
303.txt,6,6,0.8571428571428571,0.6,7,10,1,4
1132.txt,5,5,0.8333333333333334,0.7142857142857143,6,7,1,2
883.txt,8,6,1.0,0.8571428571428571,8,7,0,1
129.txt,20,20,0.8695652173913043,0.8,23,25,3,5
28.txt,11,16,1.0,1.0,11,16,0,0
920.txt,13,12,1.0,0.7058823529411765,13,17,0,5
539.txt,17,13,1.0,1.0,17,13,0,0
511.txt,9,10,1.0,0.9090909090909091,9,11,1,1
1085.txt,7,7,1.0,0.875,7,8,0,1
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,23,18,1.0,0.75,23,24,0,6
842.txt,6,11,1.0,0.8461538461538461,6,13,0,2
856.txt,7,6,1.0,0.75,7,8,0,2
103.txt,14,17,0.9333333333333333,0.9444444444444444,15,18,1,1
117.txt,14,12,0.875,0.8571428571428571,16,14,2,2
1130.txt,9,12,0.9,1.0,10,12,1,0
499.txt,8,9,1.0,0.8181818181818182,8,11,0,2
102.txt,9,9,1.0,0.9,9,10,0,1
857.txt,6,5,1.0,0.7142857142857143,6,7,0,2
17.txt,3,3,1.0,0.75,3,4,0,1
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,8,10,1.0,0.8333333333333334,8,12,0,2
516.txt,14,13,0.9333333333333333,1.0,15,13,1,0
933.txt,37,24,0.7254901960784313,0.9230769230769231,51,26,15,2
853.txt,7,8,0.875,0.8,8,10,1,2
884.txt,7,7,1.0,0.7777777777777778,7,9,0,2
1121.txt,4,5,1.0,1.0,4,5,0,0
304.txt,12,12,1.0,0.8571428571428571,12,14,0,2
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,7,6,1.0,0.8571428571428571,7,7,0,1
1134.txt,17,13,1.0,0.8125,17,16,0,3
661.txt,6,5,1.0,0.625,6,8,0,3
649.txt,8,8,1.0,0.8,8,10,0,2
852.txt,7,7,1.0,0.3888888888888889,7,18,0,11
1097.txt,7,7,1.0,0.7777777777777778,7,9,0,2
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,8,1.0,0.8888888888888888,8,9,0,1
515.txt,8,8,1.0,1.0,8,8,0,0
924.txt,9,4,1.0,0.8,9,5,0,1
930.txt,5,6,1.0,0.75,5,8,0,2
139.txt,9,11,1.0,1.0,9,11,0,0
111.txt,3,4,1.0,1.0,3,4,0,0
474.txt,13,15,0.9285714285714286,1.0,14,15,1,0
1123.txt,6,6,1.0,0.42857142857142855,6,14,0,8
110.txt,3,3,1.0,0.6,3,5,0,2
886.txt,8,13,1.0,0.9285714285714286,8,14,0,1
39.txt,5,5,1.0,1.0,5,5,0,0
11.txt,12,12,1.0,0.8,12,15,0,3
716.txt,6,6,0.8571428571428571,0.75,7,8,1,2
266.txt,14,14,1.0,1.0,14,14,0,0
229.txt,28,20,0.7567567567567568,0.9090909090909091,37,22,10,2
1232.txt,34,26,0.7906976744186046,0.896551724137931,43,29,9,3
956.txt,20,20,1.0,0.8,20,25,0,5
759.txt,4,4,1.0,0.5714285714285714,4,7,0,3
822.txt,7,7,1.0,1.0,7,7,0,0
163.txt,7,7,1.0,1.0,7,7,0,0
375.txt,4,6,1.0,0.75,4,8,0,2
1187.txt,14,9,1.0,1.0,14,9,0,0
1193.txt,18,17,0.9473684210526315,0.9444444444444444,19,18,1,1
349.txt,6,7,1.0,0.875,6,8,0,1
348.txt,13,13,0.8666666666666667,0.8666666666666667,15,15,2,2
406.txt,4,6,1.0,0.35294117647058826,4,17,0,11
1186.txt,6,6,1.0,1.0,6,6,0,0
1151.txt,3,4,1.0,0.5,3,8,0,4
189.txt,6,7,1.0,1.0,6,7,0,0
980.txt,9,8,0.9,0.8888888888888888,10,9,1,1
770.txt,13,10,1.0,0.9090909090909091,13,11,0,1
764.txt,7,7,1.0,0.875,7,8,0,1
1019.txt,34,32,0.8095238095238095,0.9142857142857143,42,35,8,3
1025.txt,31,17,0.8611111111111112,0.9444444444444444,36,18,5,1
955.txt,4,5,1.0,1.0,4,5,0,0
1147.txt,5,5,1.0,0.7142857142857143,5,7,0,2
438.txt,10,9,1.0,0.5294117647058824,10,17,0,8
439.txt,16,18,1.0,1.0,16,18,0,0
411.txt,13,11,0.9285714285714286,0.7333333333333333,14,15,1,4
1146.txt,19,17,1.0,1.0,19,17,0,0
940.txt,7,7,1.0,0.7777777777777778,7,9,0,2
1218.txt,4,4,1.0,1.0,4,4,0,0
559.txt,6,6,1.0,0.6,6,10,0,4
561.txt,10,11,0.7692307692307693,0.7857142857142857,13,14,3,3
950.txt,18,16,1.0,0.8888888888888888,18,18,0,2
373.txt,3,3,1.0,0.6,3,5,0,2
616.txt,5,5,1.0,1.0,5,5,0,0
776.txt,4,4,1.0,1.0,4,4,0,0
574.txt,6,6,1.0,1.0,6,6,0,0
953.txt,18,16,0.9,0.5714285714285714,20,28,2,12
990.txt,9,8,1.0,0.7272727272727273,9,11,0,3
600.txt,18,18,0.9473684210526315,0.9473684210526315,19,19,1,1
1141.txt,8,8,0.7272727272727273,1.0,11,8,3,0
1155.txt,7,13,1.0,0.6842105263157895,7,19,0,6
416.txt,5,7,1.0,1.0,5,7,0,0
1196.txt,3,3,1.0,1.0,3,3,0,0
