file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,8,8,0.8888888888888888,0.8888888888888888,9,9,1,1
14.txt,66,66,0.9565217391304348,0.868421052631579,69,76,3,10
16.txt,22,20,0.8461538461538461,0.9523809523809523,26,21,4,1
17.txt,0,0,0.0,0.0,36,31,36,31
12.txt,28,30,0.9333333333333333,1.0,30,30,2,0
10.txt,44,43,0.8,0.7962962962962963,55,54,11,11
11.txt,16,12,0.7619047619047619,1.0,21,12,5,0
9.txt,20,18,1.0,1.0,20,18,0,0
8.txt,31,32,0.7380952380952381,0.7804878048780488,42,41,11,9
5.txt,24,25,1.0,1.0,24,25,0,0
4.txt,18,16,1.0,1.0,18,16,0,0
6.txt,31,31,1.0,1.0,31,31,0,0
7.txt,18,25,0.9473684210526315,1.0,19,25,1,0
3.txt,12,10,0.8,1.0,15,10,3,0
2.txt,20,19,0.8695652173913043,0.7307692307692307,23,26,3,7
1.txt,18,20,1.0,0.9090909090909091,18,22,0,2
20.txt,33,33,0.868421052631579,0.9428571428571428,38,35,5,2
21.txt,40,39,0.8888888888888888,1.0,45,39,5,0
19.txt,37,36,0.9487179487179487,0.9,39,40,2,4
18.txt,20,20,0.7692307692307693,0.9090909090909091,26,22,6,2
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.8509,Average of coverage_2_to_1: 0.8839,,,,
