file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,0,0,0.0,0.0,24,17,24,17
289.txt,0,0,0.0,0.0,19,15,19,15
510.txt,0,0,0.0,0.0,15,11,15,11
921.txt,11,10,0.9166666666666666,0.9090909090909091,12,11,1,1
29.txt,8,8,1.0,1.0,8,8,0,0
855.txt,0,0,0.0,0.0,17,22,17,22
666.txt,12,15,0.9230769230769231,1.0,13,15,1,0
470.txt,10,8,0.9090909090909091,1.0,11,8,1,0
303.txt,0,0,0.0,0.0,10,7,10,7
1132.txt,5,6,0.8333333333333334,1.0,6,6,1,0
883.txt,6,8,0.8571428571428571,1.0,7,8,1,0
129.txt,19,20,0.8636363636363636,0.8695652173913043,22,23,3,3
28.txt,0,0,0.0,0.0,16,11,16,11
920.txt,11,13,1.0,1.0,11,13,0,0
539.txt,0,0,0.0,0.0,18,17,18,17
511.txt,0,0,0.0,0.0,15,9,15,9
1085.txt,0,0,0.0,0.0,20,7,20,7
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,19,21,0.9047619047619048,0.9130434782608695,21,23,2,2
842.txt,6,6,0.6666666666666666,1.0,9,6,3,0
856.txt,6,6,0.75,0.8571428571428571,8,7,2,1
103.txt,15,15,1.0,1.0,15,15,0,0
117.txt,17,16,0.85,1.0,20,16,3,0
1130.txt,10,9,1.0,0.9,10,10,0,1
499.txt,0,0,0.0,0.0,8,8,8,8
102.txt,9,9,0.8181818181818182,1.0,11,9,2,0
857.txt,0,0,0.0,0.0,7,6,7,6
17.txt,3,3,0.75,1.0,4,3,1,0
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,0,0,0.0,0.0,12,8,12,8
516.txt,0,0,0.0,0.0,11,15,11,15
933.txt,0,0,0.0,0.0,30,51,30,51
853.txt,6,8,0.6666666666666666,1.0,9,8,3,0
884.txt,7,6,0.875,0.8571428571428571,8,7,1,1
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,11,12,1.0,1.0,11,12,0,0
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,6,7,0.8571428571428571,1.0,7,7,1,0
1134.txt,0,0,0.0,0.0,15,17,15,17
661.txt,7,6,0.875,1.0,8,6,1,0
649.txt,8,8,0.8,1.0,10,8,2,0
852.txt,0,0,0.0,0.0,12,7,12,7
1097.txt,6,7,0.6666666666666666,1.0,9,7,3,0
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,8,0.8,1.0,10,8,2,0
515.txt,8,8,1.0,1.0,8,8,0,0
924.txt,4,9,0.8,1.0,5,9,1,0
930.txt,0,0,0.0,0.0,6,5,6,5
139.txt,0,0,0.0,0.0,8,9,8,9
111.txt,4,3,1.0,1.0,4,3,0,0
474.txt,17,13,0.9444444444444444,0.9285714285714286,18,14,1,1
1123.txt,0,0,0.0,0.0,12,6,12,6
110.txt,5,3,0.8333333333333334,1.0,6,3,1,0
886.txt,0,0,0.0,0.0,12,8,12,8
39.txt,0,0,0.0,0.0,5,5,5,5
11.txt,0,0,0.0,0.0,15,12,15,12
716.txt,7,7,1.0,1.0,7,7,0,0
266.txt,0,0,0.0,0.0,2,14,2,14
229.txt,0,0,0.0,0.0,21,37,21,37
1232.txt,0,0,0.0,0.0,29,43,29,43
956.txt,0,0,0.0,0.0,20,20,20,20
759.txt,4,4,0.5,1.0,8,4,4,0
822.txt,7,7,1.0,1.0,7,7,0,0
163.txt,7,7,1.0,1.0,7,7,0,0
375.txt,4,4,0.4444444444444444,1.0,9,4,5,0
1187.txt,8,10,0.6666666666666666,0.7142857142857143,12,14,4,4
1193.txt,16,19,0.9411764705882353,1.0,17,19,1,0
349.txt,6,6,1.0,1.0,6,6,0,1
348.txt,0,0,0.0,0.0,14,15,14,15
406.txt,0,0,0.0,0.0,11,4,11,4
1186.txt,6,6,1.0,1.0,6,6,0,0
1151.txt,3,3,0.6,1.0,5,3,2,0
189.txt,7,6,1.0,1.0,7,6,0,0
980.txt,8,10,0.8888888888888888,1.0,9,10,1,0
770.txt,0,0,0.0,0.0,10,13,10,13
764.txt,8,7,0.8888888888888888,1.0,9,7,1,0
1019.txt,0,0,0.0,0.0,42,42,42,42
1025.txt,18,28,0.9473684210526315,0.7777777777777778,19,36,1,8
955.txt,5,4,1.0,1.0,5,4,0,0
1147.txt,6,5,1.0,1.0,6,5,0,0
438.txt,9,10,0.6428571428571429,1.0,14,10,5,0
439.txt,0,0,0.0,0.0,18,16,18,16
411.txt,14,13,0.9333333333333333,0.9285714285714286,15,14,1,1
1146.txt,17,18,0.8947368421052632,0.9473684210526315,19,19,2,1
940.txt,7,7,0.875,1.0,8,7,1,0
1218.txt,4,4,1.0,1.0,4,4,0,0
559.txt,5,6,0.7142857142857143,1.0,7,6,2,0
561.txt,0,0,0.0,0.0,9,13,9,13
950.txt,16,18,0.8,1.0,20,18,4,0
373.txt,3,3,0.6,1.0,5,3,2,0
616.txt,0,0,0.0,0.0,5,5,5,5
776.txt,4,4,0.8,1.0,5,4,1,0
574.txt,6,6,1.0,1.0,6,6,0,0
953.txt,0,0,0.0,0.0,21,20,21,20
990.txt,11,9,0.8461538461538461,1.0,13,9,2,0
600.txt,0,0,0.0,0.0,22,19,22,19
1141.txt,7,9,0.875,0.8181818181818182,8,11,1,2
1155.txt,0,0,0.0,0.0,13,7,13,7
416.txt,10,5,1.0,1.0,10,5,0,0
1196.txt,3,3,1.0,1.0,3,3,0,0
371.txt,7,8,1.0,1.0,7,8,0,0
359.txt,6,6,0.75,1.0,8,6,2,0
99.txt,4,4,0.6666666666666666,1.0,6,4,2,0
629.txt,0,0,0.0,0.0,23,16,23,16
211.txt,5,4,1.0,1.0,5,4,0,0
1005.txt,4,4,1.0,1.0,4,4,0,0
220.txt,8,11,1.0,0.7857142857142857,8,14,0,3
778.txt,0,0,0.0,0.0,8,9,8,9
57.txt,4,4,1.0,1.0,4,4,0,0
5.txt,14,19,0.875,1.0,16,19,2,0
803.txt,4,3,1.0,1.0,4,3,0,0
618.txt,0,0,0.0,0.0,11,8,11,8
368.txt,4,4,0.6666666666666666,1.0,6,4,2,0
427.txt,0,0,0.0,0.0,22,8,22,8
341.txt,13,15,1.0,0.8823529411764706,13,17,0,3
95.txt,12,13,0.9230769230769231,0.8125,13,16,1,3
631.txt,6,5,0.8571428571428571,1.0,7,5,1,0
962.txt,18,18,0.9,0.9,20,20,2,2
584.txt,7,7,0.7777777777777778,1.0,9,7,2,0
1010.txt,0,0,0.0,0.0,10,7,10,7
551.txt,7,7,1.0,0.875,7,8,0,1
948.txt,19,23,1.0,0.7419354838709677,19,31,0,8
753.txt,9,10,1.0,1.0,9,10,0,0
141.txt,7,6,0.875,1.0,8,6,1,0
394.txt,0,0,0.0,0.0,20,20,20,20
343.txt,6,5,0.6666666666666666,1.0,9,5,3,0
395.txt,8,8,1.0,1.0,8,8,0,0
96.txt,13,12,1.0,1.0,13,12,0,0
41.txt,12,18,1.0,1.0,12,18,0,0
236.txt,5,5,1.0,1.0,5,5,0,0
550.txt,9,9,0.8181818181818182,1.0,11,9,2,0
597.txt,0,0,0.0,0.0,13,9,13,9
232.txt,0,0,0.0,0.0,7,10,7,10
971.txt,0,0,0.0,0.0,8,6,8,6
51.txt,10,11,0.8333333333333334,0.7857142857142857,12,14,2,3
811.txt,0,0,0.0,0.0,22,44,22,44
839.txt,6,6,1.0,1.0,6,6,0,0
144.txt,17,17,1.0,1.0,17,17,0,0
636.txt,0,0,0.0,0.0,7,7,7,7
1188.txt,14,17,1.0,1.0,14,17,0,0
347.txt,4,3,0.8,1.0,5,3,1,0
637.txt,15,13,0.625,1.0,24,13,9,0
151.txt,4,5,1.0,1.0,4,5,0,0
623.txt,0,0,0,0,19,19,0,0
186.txt,0,0,0.0,0.0,5,11,5,11
233.txt,3,3,1.0,1.0,3,3,0,0
1028.txt,8,9,1.0,0.8181818181818182,8,11,0,2
