file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,9,1.0,1.0,9,9,0,0
14.txt,70,70,0.8974358974358975,0.9210526315789473,78,76,8,6
16.txt,22,20,0.8148148148148148,0.9523809523809523,27,21,5,1
17.txt,31,28,0.7380952380952381,0.9032258064516129,42,31,11,3
12.txt,24,30,1.0,1.0,24,30,0,0
10.txt,47,44,0.8245614035087719,0.8148148148148148,57,54,10,10
11.txt,17,12,0.9444444444444444,1.0,18,12,1,0
9.txt,20,18,1.0,1.0,20,18,0,0
8.txt,35,36,0.7608695652173914,0.8780487804878049,46,41,11,5
5.txt,22,25,0.6875,1.0,32,25,10,0
4.txt,16,16,0.8421052631578947,1.0,19,16,3,0
6.txt,26,31,0.8666666666666667,1.0,30,31,4,0
7.txt,27,25,0.8709677419354839,1.0,31,25,4,0
3.txt,11,10,0.7333333333333333,1.0,15,10,4,0
2.txt,20,21,0.8,0.8076923076923077,25,26,5,5
1.txt,19,20,0.95,0.9090909090909091,20,22,1,2
20.txt,35,35,0.875,1.0,40,35,5,0
21.txt,36,36,0.7346938775510204,0.9230769230769231,49,39,13,3
19.txt,32,32,0.7441860465116279,0.8,43,40,11,8
18.txt,20,20,0.9090909090909091,0.9090909090909091,22,22,2,2
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.8497,Average of coverage_2_to_1: 0.9409,,,,
