file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,9,1.0,1.0,9,9,0,0
14.txt,70,70,0.9210526315789473,0.8974358974358975,76,78,6,8
16.txt,20,22,0.9523809523809523,0.8148148148148148,21,27,1,5
17.txt,28,31,0.9032258064516129,0.7380952380952381,31,42,3,11
12.txt,30,24,1.0,1.0,30,24,0,0
10.txt,44,47,0.8148148148148148,0.8245614035087719,54,57,10,10
11.txt,12,17,1.0,0.9444444444444444,12,18,0,1
9.txt,18,20,1.0,1.0,18,20,0,0
8.txt,35,35,0.8536585365853658,0.7608695652173914,41,46,6,11
5.txt,25,22,1.0,0.6875,25,32,0,10
4.txt,16,16,1.0,0.8421052631578947,16,19,0,3
6.txt,31,26,1.0,0.8666666666666667,31,30,0,4
7.txt,25,27,1.0,0.8709677419354839,25,31,0,4
3.txt,10,11,1.0,0.7333333333333333,10,15,0,4
2.txt,21,20,0.8076923076923077,0.8,26,25,5,5
1.txt,20,19,0.9090909090909091,0.95,22,20,2,1
20.txt,35,35,1.0,0.875,35,40,0,5
21.txt,36,36,0.9230769230769231,0.7346938775510204,39,49,3,13
19.txt,32,32,0.8,0.7441860465116279,40,43,8,11
18.txt,20,20,0.9090909090909091,0.9090909090909091,22,22,2,2
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.9397,Average of coverage_2_to_1: 0.8497,,,,
