file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,0,0,0.0,0.0,17,33,17,33
289.txt,15,14,1.0,0.8235294117647058,15,17,0,3
510.txt,11,11,1.0,0.9166666666666666,11,12,0,1
921.txt,11,12,1.0,0.9230769230769231,11,13,0,1
29.txt,8,9,1.0,1.0,8,9,0,0
855.txt,0,0,0.0,0.0,22,17,22,17
666.txt,0,0,0.0,0.0,15,18,15,18
470.txt,8,8,1.0,0.8888888888888888,8,9,0,1
303.txt,0,0,0.0,0.0,7,20,7,20
1132.txt,5,5,0.8333333333333334,0.7142857142857143,6,7,1,2
883.txt,8,10,1.0,1.0,8,10,0,0
129.txt,21,21,0.9130434782608695,0.7241379310344828,23,29,2,8
28.txt,0,0,0.0,0.0,11,23,11,23
920.txt,0,0,0.0,0.0,13,62,13,62
539.txt,16,17,0.9411764705882353,1.0,17,17,1,0
511.txt,0,0,0.0,0.0,9,17,9,17
1085.txt,0,0,0.0,0.0,7,15,7,15
1046.txt,4,3,1.0,1.0,4,3,0,0
1052.txt,23,22,1.0,0.9166666666666666,23,24,0,2
842.txt,6,7,1.0,0.7777777777777778,6,9,0,2
856.txt,7,6,1.0,0.75,7,8,0,2
103.txt,0,0,0.0,0.0,15,27,15,27
117.txt,0,0,0.0,0.0,16,17,16,17
1130.txt,10,11,1.0,0.6875,10,16,0,5
499.txt,8,9,1.0,0.6428571428571429,8,14,0,5
102.txt,9,9,1.0,0.8181818181818182,9,11,0,2
857.txt,6,5,1.0,0.7142857142857143,6,7,0,2
17.txt,3,4,1.0,1.0,3,4,0,0
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,8,11,1.0,0.7857142857142857,8,14,0,3
516.txt,14,13,0.9333333333333333,1.0,15,13,1,0
933.txt,0,0,0.0,0.0,51,70,51,70
853.txt,7,7,0.875,0.5833333333333334,8,12,1,5
884.txt,0,0,0.0,0.0,7,13,7,13
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,12,13,1.0,0.9285714285714286,12,14,0,1
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,7,9,1.0,0.9,7,10,0,1
1134.txt,17,19,1.0,0.7916666666666666,17,24,0,5
661.txt,5,5,0.8333333333333334,0.7142857142857143,6,7,1,2
649.txt,8,8,1.0,0.8,8,10,0,2
852.txt,7,9,1.0,0.47368421052631576,7,19,0,10
1097.txt,7,8,1.0,0.8888888888888888,7,9,0,1
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,8,1.0,1.0,8,8,0,0
515.txt,8,8,1.0,1.0,8,8,0,0
924.txt,9,5,1.0,0.8333333333333334,9,6,0,1
930.txt,5,6,1.0,0.6666666666666666,5,9,1,3
139.txt,9,9,1.0,0.75,9,12,0,3
111.txt,3,3,1.0,1.0,3,3,0,0
474.txt,13,17,0.9285714285714286,0.68,14,25,1,8
1123.txt,0,0,0.0,0.0,6,15,6,15
110.txt,2,2,0.6666666666666666,0.3333333333333333,3,6,1,4
886.txt,8,12,1.0,1.0,8,12,0,0
39.txt,4,4,0.8,0.6666666666666666,5,6,1,2
11.txt,0,0,0.0,0.0,12,14,12,14
716.txt,7,14,1.0,0.8235294117647058,7,17,0,3
266.txt,14,14,1.0,1.0,14,14,0,0
229.txt,0,0,0.0,0.0,37,36,37,36
1232.txt,0,0,0.0,0.0,43,53,43,53
956.txt,0,0,0.0,0.0,20,106,20,106
759.txt,4,4,1.0,0.5714285714285714,4,7,0,3
822.txt,7,7,1.0,1.0,7,7,0,0
163.txt,0,0,0.0,0.0,7,6,7,6
375.txt,4,4,1.0,0.5714285714285714,4,7,0,3
1187.txt,9,9,0.6428571428571429,0.75,14,12,5,3
1193.txt,0,0,0.0,0.0,19,27,19,27
349.txt,6,6,1.0,0.5,6,12,1,6
348.txt,0,0,0.0,0.0,15,30,15,30
406.txt,4,6,1.0,0.42857142857142855,4,14,0,8
1186.txt,6,6,1.0,1.0,6,6,0,0
1151.txt,3,4,1.0,0.5,3,8,0,4
189.txt,6,6,1.0,1.0,6,6,0,0
980.txt,10,11,1.0,1.0,10,11,0,0
770.txt,9,10,0.6923076923076923,0.8333333333333334,13,12,4,2
764.txt,7,7,1.0,0.7777777777777778,7,9,0,2
1019.txt,0,0,0.0,0.0,42,44,42,44
1025.txt,0,0,0.0,0.0,36,29,36,29
955.txt,4,4,1.0,0.8,4,5,0,1
1147.txt,5,8,1.0,1.0,5,8,0,0
438.txt,0,0,0.0,0.0,10,15,10,15
439.txt,0,0,0.0,0.0,16,22,16,22
411.txt,14,14,1.0,0.9333333333333333,14,15,0,1
1146.txt,0,0,0.0,0.0,19,28,19,28
940.txt,7,9,1.0,0.9,7,10,0,1
1218.txt,4,4,1.0,1.0,4,4,0,0
559.txt,6,8,1.0,1.0,6,8,0,0
561.txt,13,15,1.0,0.9375,13,16,0,1
950.txt,18,17,1.0,0.8947368421052632,18,19,0,2
373.txt,3,3,1.0,0.75,3,4,0,1
616.txt,4,4,0.8,1.0,5,4,1,0
776.txt,4,4,1.0,1.0,4,4,0,0
574.txt,6,5,1.0,1.0,6,5,0,0
953.txt,0,0,0.0,0.0,20,28,20,28
990.txt,9,10,1.0,0.9090909090909091,9,11,0,1
600.txt,19,17,1.0,0.7083333333333334,19,24,0,7
1141.txt,11,9,1.0,1.0,11,9,0,0
1155.txt,7,18,1.0,0.782608695652174,7,23,0,5
416.txt,5,15,1.0,1.0,5,15,0,0
1196.txt,3,3,1.0,1.0,3,3,0,0
371.txt,7,7,0.875,1.0,8,7,1,0
359.txt,6,6,1.0,0.75,6,8,0,2
99.txt,4,4,1.0,0.6666666666666666,4,6,0,2
629.txt,16,16,1.0,0.64,16,25,0,9
211.txt,0,0,0.0,0.0,4,7,4,7
1005.txt,4,4,1.0,1.0,4,4,0,0
220.txt,10,8,0.7142857142857143,1.0,14,8,4,0
778.txt,9,12,1.0,1.0,9,12,0,0
57.txt,4,4,1.0,1.0,4,4,0,0
5.txt,19,23,1.0,1.0,19,23,0,0
803.txt,3,4,1.0,1.0,3,4,0,0
618.txt,8,12,1.0,0.9230769230769231,8,13,0,1
368.txt,4,4,1.0,0.8,4,5,0,1
427.txt,0,0,0.0,0.0,8,14,8,14
341.txt,15,15,0.8823529411764706,0.9375,17,16,3,1
95.txt,15,21,0.9375,1.0,16,21,2,0
631.txt,5,7,1.0,0.5833333333333334,5,12,0,5
962.txt,0,0,0.0,0.0,20,32,20,32
584.txt,7,7,1.0,0.7777777777777778,7,9,0,2
1010.txt,0,0,0.0,0.0,7,14,7,14
551.txt,8,6,1.0,0.8571428571428571,8,7,0,1
948.txt,25,23,0.8064516129032258,0.9583333333333334,31,24,6,1
753.txt,8,11,0.8,0.7857142857142857,10,14,2,3
141.txt,6,5,1.0,0.8333333333333334,6,6,0,1
394.txt,20,54,1.0,0.9473684210526315,20,57,0,3
343.txt,5,5,1.0,0.8333333333333334,5,6,0,1
395.txt,0,0,0.0,0.0,8,8,8,8
96.txt,0,0,0.0,0.0,12,20,12,20
41.txt,15,15,0.8333333333333334,0.9375,18,16,3,1
236.txt,5,5,1.0,1.0,5,5,0,0
550.txt,0,0,0.0,0.0,9,14,9,14
597.txt,9,10,1.0,0.9090909090909091,9,11,0,1
232.txt,9,13,0.9,1.0,10,13,1,0
971.txt,6,7,1.0,0.6363636363636364,6,11,0,4
51.txt,14,16,1.0,0.8,14,20,0,4
811.txt,30,26,0.6818181818181818,0.9285714285714286,44,28,14,2
839.txt,6,6,1.0,0.5454545454545454,6,11,0,5
144.txt,17,17,1.0,1.0,17,17,0,0
636.txt,6,11,0.8571428571428571,1.0,7,11,1,0
1188.txt,17,17,1.0,0.3541666666666667,17,48,0,31
347.txt,3,4,1.0,1.0,3,4,0,0
637.txt,13,16,1.0,0.5925925925925926,13,27,0,11
151.txt,5,6,1.0,1.0,5,6,0,0
623.txt,19,20,1.0,1.0,19,20,0,0
186.txt,11,13,1.0,0.7222222222222222,11,18,0,5
233.txt,3,3,1.0,1.0,3,3,0,0
1028.txt,0,0,0.0,0.0,11,12,11,12
543.txt,8,8,1.0,1.0,8,8,0,0
796.txt,5,7,1.0,1.0,5,7,0,0
999.txt,0,0,0.0,0.0,11,16,11,16
153.txt,3,3,1.0,1.0,3,3,0,0
351.txt,0,0,0.0,0.0,12,12,12,12
344.txt,17,19,1.0,0.8260869565217391,17,23,0,4
350.txt,9,10,1.0,0.7142857142857143,9,14,0,4
191.txt,4,4,1.0,1.0,4,4,0,0
1.txt,0,0,0.0,0.0,15,23,15,23
1203.txt,3,3,1.0,0.6,3,5,0,2
595.txt,11,9,0.7857142857142857,0.375,14,24,3,15
1015.txt,10,9,1.0,0.8181818181818182,10,11,0,2
280.txt,4,4,1.0,0.6666666666666666,4,6,0,2
848.txt,13,11,1.0,1.0,13,11,0,0
860.txt,4,4,1.0,1.0,4,4,0,0
653.txt,15,14,1.0,1.0,15,14,0,0
322.txt,0,0,0.0,0.0,19,55,19,55
861.txt,5,6,1.0,0.75,5,8,0,2
849.txt,10,11,1.0,1.0,10,11,0,0
901.txt,17,17,0.9444444444444444,0.9444444444444444,18,18,1,1
929.txt,6,6,0.8571428571428571,0.8571428571428571,7,7,1,1
530.txt,6,6,1.0,1.0,6,6,0,0
1067.txt,0,0,0.0,0.0,22,26,22,26
1073.txt,3,3,1.0,0.75,3,4,0,1
268.txt,0,0,0.0,0.0,5,50,5,50
23.txt,0,0,0.0,0.0,25,25,25,25
136.txt,6,9,0.8571428571428571,1.0,7,9,1,0
1139.txt,9,9,1.0,0.75,9,12,0,3
902.txt,13,17,1.0,0.8095238095238095,13,21,0,4
916.txt,0,0,0.0,0.0,14,17,14,17
269.txt,4,4,1.0,1.0,4,4,0,0
241.txt,9,11,0.75,0.8461538461538461,12,13,3,2
282.txt,6,5,1.0,0.7142857142857143,6,7,0,2
1070.txt,0,0,0.0,0.0,6,10,6,10
251.txt,0,0,0.0,0.0,5,7,5,7
682.txt,7,7,1.0,0.6363636363636364,7,11,0,4
127.txt,5,5,1.0,1.0,5,5,0,0
480.txt,7,11,1.0,1.0,7,11,0,0
126.txt,6,6,1.0,0.75,6,8,0,2
27.txt,7,6,1.0,0.8571428571428571,7,7,0,1
278.txt,13,13,1.0,0.8666666666666667,13,15,0,2
1061.txt,11,17,1.0,0.85,11,20,0,3
1049.txt,6,6,1.0,1.0,6,6,0,0
1088.txt,4,4,1.0,1.0,4,4,0,0
31.txt,11,13,1.0,0.8125,11,16,0,3
19.txt,8,8,1.0,0.8888888888888888,8,9,0,1
326.txt,5,5,0.8333333333333334,0.8333333333333334,6,6,1,1
1102.txt,6,6,1.0,1.0,6,6,0,0
643.txt,0,0,0.0,0.0,13,13,13,13
24.txt,6,6,0.8571428571428571,0.6,7,10,1,4
253.txt,0,0,0.0,0.0,6,10,6,10
247.txt,0,0,0.0,0.0,12,15,12,15
509.txt,6,7,1.0,1.0,6,7,0,0
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.7402,Average of coverage_2_to_1: 0.6535,,,,
