file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,8,1.0,1.0,9,8,0,0
14.txt,72,73,0.9473684210526315,0.8488372093023255,76,86,4,13
16.txt,18,19,0.8571428571428571,0.95,21,20,3,1
17.txt,27,29,0.8709677419354839,0.8787878787878788,31,33,4,4
12.txt,30,28,1.0,0.9333333333333333,30,30,0,2
10.txt,35,36,0.6481481481481481,0.7346938775510204,54,49,19,13
11.txt,12,13,1.0,1.0,12,13,0,0
9.txt,18,20,1.0,1.0,18,20,0,0
8.txt,31,31,0.7560975609756098,0.8611111111111112,41,36,10,5
5.txt,24,22,0.96,1.0,25,22,1,0
4.txt,16,17,1.0,1.0,16,17,0,0
6.txt,31,30,1.0,1.0,31,30,0,0
7.txt,24,21,0.96,0.9130434782608695,25,23,1,2
3.txt,10,11,1.0,1.0,10,11,0,0
2.txt,22,19,0.8461538461538461,0.8636363636363636,26,22,4,3
1.txt,19,18,0.8636363636363636,0.9473684210526315,22,19,3,1
20.txt,33,27,0.9428571428571428,0.84375,35,32,2,5
21.txt,39,41,1.0,0.8367346938775511,39,49,0,8
19.txt,34,34,0.85,0.7555555555555555,40,45,6,11
18.txt,20,19,0.9090909090909091,0.8636363636363636,22,22,2,3
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.9206,Average of coverage_2_to_1: 0.9115,,,,
