file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,10,1.0,0.9090909090909091,9,11,0,1
14.txt,40,39,0.5263157894736842,0.5342465753424658,76,73,36,34
16.txt,19,19,0.9047619047619048,0.7916666666666666,21,24,2,5
17.txt,27,26,0.8709677419354839,0.7647058823529411,31,34,4,8
12.txt,26,22,0.8666666666666667,0.6666666666666666,30,33,4,11
10.txt,40,44,0.7407407407407407,0.8148148148148148,54,54,14,10
11.txt,11,15,0.9166666666666666,0.8823529411764706,12,17,1,2
9.txt,15,16,0.8333333333333334,0.8888888888888888,18,18,3,2
8.txt,27,24,0.6585365853658537,0.8888888888888888,41,27,14,3
5.txt,22,25,0.88,0.6756756756756757,25,37,3,12
4.txt,15,16,0.9375,0.5161290322580645,16,31,1,15
6.txt,31,32,1.0,0.7272727272727273,31,44,0,12
7.txt,22,20,0.88,0.9090909090909091,25,22,3,2
3.txt,9,9,0.9,0.6428571428571429,10,14,1,5
2.txt,23,16,0.8846153846153846,0.8421052631578947,26,19,3,3
1.txt,21,17,0.9545454545454546,0.7391304347826086,22,23,1,6
20.txt,35,35,1.0,0.5303030303030303,35,66,0,31
21.txt,35,35,0.8974358974358975,0.660377358490566,39,53,4,18
19.txt,36,42,0.9,0.6885245901639344,40,61,4,19
18.txt,21,25,0.9545454545454546,0.7142857142857143,22,35,1,10
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.8753,Average of coverage_2_to_1: 0.7394,,,,
