file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,13,12,0.7647058823529411,0.9230769230769231,17,13,4,1
289.txt,15,14,1.0,0.9333333333333333,15,15,0,1
510.txt,11,11,1.0,0.8461538461538461,11,13,0,2
921.txt,11,11,1.0,0.8461538461538461,11,13,0,2
29.txt,8,9,1.0,1.0,8,9,0,0
855.txt,22,17,1.0,0.9444444444444444,22,18,0,1
666.txt,15,15,1.0,0.8333333333333334,15,18,0,3
470.txt,8,8,1.0,0.8888888888888888,8,9,0,1
303.txt,7,8,1.0,0.7272727272727273,7,11,0,3
1132.txt,6,6,1.0,0.75,6,8,0,2
883.txt,8,8,1.0,0.8888888888888888,8,9,0,1
129.txt,23,26,1.0,0.9629629629629629,23,27,0,1
28.txt,11,18,1.0,0.9473684210526315,11,19,0,1
920.txt,13,13,1.0,0.8666666666666667,13,15,0,2
539.txt,17,17,1.0,0.9444444444444444,17,18,0,1
511.txt,9,11,1.0,1.0,9,11,0,0
1085.txt,7,9,1.0,0.5,7,18,0,9
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,21,18,0.9130434782608695,0.8571428571428571,23,21,2,3
842.txt,6,8,1.0,0.8888888888888888,6,9,0,1
856.txt,7,8,1.0,0.8888888888888888,7,9,0,1
103.txt,15,16,1.0,1.0,15,16,0,0
117.txt,16,14,1.0,0.8235294117647058,16,17,0,3
1130.txt,9,9,0.9,0.9,10,10,1,1
499.txt,8,10,1.0,1.0,8,10,0,0
102.txt,9,10,1.0,1.0,9,10,0,0
857.txt,5,5,0.8333333333333334,0.7142857142857143,6,7,1,2
17.txt,3,3,1.0,0.5,3,6,0,3
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,8,10,1.0,0.8333333333333334,8,12,0,2
516.txt,15,13,1.0,1.0,15,13,0,0
933.txt,35,35,0.6862745098039216,0.8536585365853658,51,41,16,6
853.txt,8,8,1.0,0.8,8,10,0,2
884.txt,7,7,1.0,1.0,7,7,0,0
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,12,12,1.0,1.0,12,12,0,0
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,7,6,1.0,0.75,7,8,0,2
1134.txt,15,15,0.8823529411764706,1.0,17,15,2,0
661.txt,6,8,1.0,1.0,6,8,0,0
649.txt,8,10,1.0,0.8333333333333334,8,12,0,2
852.txt,7,7,1.0,0.6363636363636364,7,11,0,4
1097.txt,7,7,1.0,0.7,7,10,0,3
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,9,1.0,1.0,8,9,0,0
515.txt,8,8,1.0,1.0,8,8,0,0
924.txt,9,5,1.0,0.625,9,8,0,3
930.txt,5,5,1.0,0.7142857142857143,5,7,0,2
139.txt,9,12,1.0,1.0,9,12,0,0
111.txt,3,4,1.0,1.0,3,4,0,0
474.txt,14,15,1.0,0.7894736842105263,14,19,0,4
1123.txt,5,4,0.8333333333333334,0.4444444444444444,6,9,1,5
110.txt,3,3,1.0,0.75,3,4,0,1
886.txt,8,11,1.0,0.9166666666666666,8,12,0,1
39.txt,5,5,1.0,1.0,5,5,0,0
11.txt,12,11,1.0,0.6875,12,16,0,5
716.txt,7,8,1.0,0.7272727272727273,7,11,0,3
266.txt,14,14,1.0,1.0,14,14,0,0
229.txt,26,26,0.7027027027027027,0.7878787878787878,37,33,11,7
1232.txt,32,31,0.7441860465116279,0.7948717948717948,43,39,11,8
956.txt,20,20,1.0,0.6060606060606061,20,33,0,13
759.txt,4,4,1.0,0.5,4,8,0,4
822.txt,7,7,1.0,1.0,7,7,0,0
163.txt,7,7,1.0,1.0,7,7,0,0
375.txt,4,4,1.0,0.6666666666666666,4,6,0,2
1187.txt,14,10,1.0,0.7692307692307693,14,13,0,3
1193.txt,19,19,1.0,0.9047619047619048,19,21,0,2
349.txt,6,6,1.0,0.8571428571428571,6,7,0,1
348.txt,15,15,1.0,0.6,15,25,0,10
406.txt,4,8,1.0,0.7272727272727273,4,11,0,3
1186.txt,6,6,1.0,1.0,6,6,0,0
1151.txt,3,4,1.0,0.5,3,8,0,4
189.txt,6,6,1.0,1.0,6,6,0,0
980.txt,10,11,1.0,0.7857142857142857,10,14,0,3
770.txt,12,10,0.9230769230769231,0.8333333333333334,13,12,1,2
764.txt,7,8,1.0,0.8888888888888888,7,9,0,1
1019.txt,33,32,0.7857142857142857,0.8648648648648649,42,37,10,5
1025.txt,33,29,0.9166666666666666,0.90625,36,32,3,3
955.txt,4,4,1.0,0.8,4,5,0,1
1147.txt,5,6,1.0,0.8571428571428571,5,7,1,1
438.txt,10,9,1.0,0.5,10,18,0,9
439.txt,16,15,1.0,0.6521739130434783,16,23,0,8
411.txt,14,13,1.0,0.8666666666666667,14,15,0,2
1146.txt,17,17,0.8947368421052632,0.7727272727272727,19,22,2,5
940.txt,7,8,1.0,0.8,7,10,0,2
1218.txt,4,4,1.0,1.0,4,4,0,0
559.txt,6,7,1.0,0.7777777777777778,6,9,0,2
561.txt,11,13,0.8461538461538461,0.65,13,20,2,7
950.txt,17,16,0.9444444444444444,0.9411764705882353,18,17,1,1
373.txt,3,3,1.0,0.6,3,5,0,2
616.txt,5,6,1.0,1.0,5,6,0,0
776.txt,4,5,1.0,1.0,4,5,0,0
574.txt,6,6,1.0,1.0,6,6,0,0
953.txt,19,17,0.95,0.85,20,20,1,3
990.txt,9,11,1.0,0.7333333333333333,9,15,0,4
600.txt,19,20,1.0,1.0,19,20,0,0
1141.txt,10,9,0.9090909090909091,0.9,11,10,1,1
1155.txt,7,12,1.0,0.5714285714285714,7,21,0,9
416.txt,5,7,1.0,1.0,5,7,0,0
1196.txt,3,3,1.0,1.0,3,3,0,0
371.txt,8,8,1.0,1.0,8,8,0,0
359.txt,6,6,1.0,0.6666666666666666,6,9,0,3
99.txt,4,4,1.0,0.6666666666666666,4,6,0,2
629.txt,16,18,1.0,0.72,16,25,0,7
211.txt,4,5,1.0,0.8333333333333334,4,6,0,1
1005.txt,4,4,1.0,0.8,4,5,0,1
220.txt,14,8,1.0,1.0,14,8,0,0
778.txt,9,12,1.0,1.0,9,12,0,0
57.txt,4,4,1.0,1.0,4,4,0,0
5.txt,19,19,1.0,0.95,19,20,0,1
803.txt,3,5,1.0,1.0,3,5,0,0
618.txt,8,10,1.0,0.7142857142857143,8,14,0,4
368.txt,4,4,1.0,0.6666666666666666,4,6,0,2
427.txt,8,8,1.0,0.42105263157894735,8,19,0,11
341.txt,14,15,0.8235294117647058,1.0,17,15,4,0
95.txt,15,14,0.9375,0.7777777777777778,16,18,1,4
631.txt,5,7,1.0,0.875,5,8,0,1
962.txt,17,18,0.85,1.0,20,18,3,0
584.txt,7,7,1.0,0.4375,7,16,0,9
1010.txt,7,9,1.0,0.9,7,10,0,1
551.txt,7,7,0.875,0.875,8,8,1,1
948.txt,25,19,0.8064516129032258,0.95,31,20,6,1
753.txt,8,9,0.8,0.6,10,15,2,6
141.txt,6,6,1.0,0.8571428571428571,6,7,0,1
394.txt,20,18,1.0,0.6428571428571429,20,28,0,10
343.txt,5,7,1.0,1.0,5,7,0,0
395.txt,8,9,1.0,1.0,8,9,0,0
96.txt,12,14,1.0,0.5384615384615384,12,26,0,12
41.txt,18,13,1.0,0.9285714285714286,18,14,0,1
236.txt,5,5,1.0,1.0,5,5,0,0
550.txt,9,9,1.0,0.8181818181818182,9,11,0,2
597.txt,9,9,1.0,0.8181818181818182,9,11,0,2
232.txt,10,9,1.0,1.0,10,9,0,0
971.txt,6,7,1.0,0.7777777777777778,6,9,0,2
51.txt,14,14,1.0,1.0,14,14,0,0
811.txt,31,25,0.7045454545454546,1.0,44,25,13,0
839.txt,6,6,1.0,0.6666666666666666,6,9,0,3
144.txt,17,17,1.0,1.0,17,17,0,0
636.txt,7,7,1.0,0.875,7,8,0,1
1188.txt,17,18,1.0,0.9473684210526315,17,19,0,1
347.txt,3,5,1.0,1.0,3,5,0,0
637.txt,12,14,0.9230769230769231,0.7368421052631579,13,19,1,5
151.txt,5,5,1.0,1.0,5,5,0,0
623.txt,17,15,0.8947368421052632,1.0,19,15,2,0
186.txt,11,13,1.0,1.0,11,13,0,0
233.txt,3,3,1.0,1.0,3,3,0,0
1028.txt,10,9,0.9090909090909091,0.75,11,12,1,3
543.txt,8,10,1.0,1.0,8,10,0,0
796.txt,4,5,0.8,1.0,5,5,1,0
999.txt,11,11,1.0,0.7857142857142857,11,14,0,3
153.txt,3,3,1.0,1.0,3,3,0,0
351.txt,11,11,0.9166666666666666,1.0,12,11,1,0
344.txt,17,17,1.0,0.8947368421052632,17,19,0,2
350.txt,9,10,1.0,0.7692307692307693,9,13,0,3
191.txt,4,4,1.0,1.0,4,4,0,0
