file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,0,0,0,0,17,26,17,26
289.txt,14,12,0.9333333333333333,1.0,15,12,1,0
510.txt,11,11,1.0,1.0,11,11,1,0
921.txt,11,13,1.0,0.9285714285714286,11,14,0,1
29.txt,8,8,1.0,1.0,8,8,0,0
855.txt,0,0,0,0,22,17,22,17
666.txt,0,0,0,0,15,15,15,15
470.txt,8,8,1.0,0.8888888888888888,8,9,0,1
303.txt,7,6,1.0,0.75,7,8,0,2
1132.txt,6,8,1.0,1.0,6,8,0,0
883.txt,8,6,1.0,0.8571428571428571,8,7,0,1
129.txt,21,20,0.9130434782608695,0.8695652173913043,23,23,2,3
28.txt,0,0,0,0,11,14,11,14
920.txt,0,0,0,0,13,13,13,13
539.txt,0,0,0,0,17,13,17,13
511.txt,8,10,0.8888888888888888,1.0,9,10,1,0
1085.txt,6,9,0.8571428571428571,1.0,7,9,1,0
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,0,0,0,0,23,25,23,25
842.txt,6,6,1.0,0.8571428571428571,6,7,0,1
856.txt,6,6,0.8571428571428571,0.6666666666666666,7,9,1,3
103.txt,15,13,1.0,0.9285714285714286,15,14,0,1
117.txt,0,0,0,0,16,15,16,15
1130.txt,9,8,0.9,0.8,10,10,1,2
499.txt,8,8,1.0,0.8,8,10,0,2
102.txt,9,9,1.0,0.9,9,10,0,1
857.txt,6,7,1.0,1.0,6,7,0,0
17.txt,3,3,1.0,0.75,3,4,0,1
274.txt,0,0,0,0,7,7,7,7
258.txt,0,0,0,0,8,18,8,18
516.txt,15,11,1.0,1.0,15,11,0,0
933.txt,0,0,0,0,51,30,51,30
853.txt,8,7,1.0,0.7777777777777778,8,9,0,2
884.txt,7,6,1.0,0.75,7,8,0,2
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,0,0,0,0,12,11,12,11
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,6,6,0.8571428571428571,0.6666666666666666,7,9,1,3
1134.txt,0,0,0,0,17,13,17,13
661.txt,5,5,0.8333333333333334,0.7142857142857143,6,7,1,2
649.txt,8,10,1.0,0.8333333333333334,8,12,0,2
852.txt,0,0,0,0,7,16,7,16
1097.txt,7,8,1.0,1.0,7,8,0,0
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,8,1.0,0.8888888888888888,8,9,0,1
515.txt,8,7,1.0,1.0,8,7,0,0
924.txt,9,5,1.0,0.8333333333333334,9,6,0,1
930.txt,5,6,1.0,0.75,5,8,0,2
139.txt,9,9,1.0,0.8181818181818182,9,11,1,2
111.txt,3,3,1.0,1.0,3,3,0,0
474.txt,14,15,1.0,0.8333333333333334,14,18,0,3
1123.txt,0,0,0,0,6,14,6,14
110.txt,0,0,0,0,3,7,3,7
886.txt,7,7,0.875,0.6363636363636364,8,11,1,4
39.txt,5,5,1.0,1.0,5,5,0,0
11.txt,11,11,0.9166666666666666,0.6875,12,16,1,5
716.txt,7,7,1.0,1.0,7,7,0,0
266.txt,14,14,1.0,1.0,14,14,0,0
229.txt,0,0,0,0,37,21,37,21
1232.txt,0,0,0,0,43,32,43,32
956.txt,0,0,0,0,20,20,20,20
759.txt,4,5,1.0,0.625,4,8,0,3
822.txt,7,7,1.0,1.0,7,7,0,0
163.txt,7,7,1.0,0.875,7,8,0,1
375.txt,4,4,1.0,0.5714285714285714,4,7,0,3
1187.txt,14,9,1.0,0.9,14,10,0,1
1193.txt,19,18,1.0,0.9,19,20,0,2
349.txt,6,5,1.0,0.8333333333333334,6,6,0,1
348.txt,0,0,0,0,15,17,15,17
406.txt,4,5,1.0,0.625,4,8,0,3
1186.txt,6,8,1.0,1.0,6,8,0,0
1151.txt,3,3,1.0,0.6,3,5,0,2
