file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,8,7,0.8888888888888888,0.7777777777777778,9,9,1,2
14.txt,71,61,0.9342105263157895,0.953125,76,64,5,3
16.txt,17,16,0.8095238095238095,0.6666666666666666,21,24,4,8
17.txt,27,29,0.8709677419354839,0.725,31,40,4,11
12.txt,25,25,0.8333333333333334,0.8333333333333334,30,30,5,5
10.txt,34,33,0.6296296296296297,0.7333333333333333,54,45,20,12
11.txt,12,11,1.0,0.8461538461538461,12,13,0,2
9.txt,15,15,0.8333333333333334,1.0,18,15,3,0
8.txt,26,23,0.6341463414634146,0.8518518518518519,41,27,15,4
5.txt,20,20,0.8,0.8,25,25,5,5
4.txt,16,17,1.0,0.7391304347826086,16,23,0,6
6.txt,31,33,1.0,0.7333333333333333,31,45,0,12
7.txt,18,20,0.72,0.8333333333333334,25,24,7,4
3.txt,8,9,0.8,0.6923076923076923,10,13,2,4
2.txt,23,16,0.8846153846153846,0.9411764705882353,26,17,3,1
1.txt,21,29,0.9545454545454546,0.9354838709677419,22,31,1,2
20.txt,35,35,1.0,0.7777777777777778,35,45,0,10
21.txt,35,37,0.8974358974358975,0.6981132075471698,39,53,4,16
19.txt,32,32,0.8,0.7111111111111111,40,45,8,13
18.txt,22,22,1.0,0.7333333333333333,22,30,0,8
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.8645,Average of coverage_2_to_1: 0.7991,,,,
