file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,8,1.0,0.8888888888888888,9,9,0,1
14.txt,57,66,0.7808219178082192,0.868421052631579,73,76,16,10
16.txt,20,20,0.7407407407407407,0.9523809523809523,27,21,7,1
17.txt,28,29,0.8,0.9354838709677419,35,31,7,2
12.txt,27,29,0.8709677419354839,0.9666666666666667,31,30,4,1
10.txt,41,40,0.7884615384615384,0.7407407407407407,52,54,11,14
11.txt,18,12,0.9473684210526315,1.0,19,12,1,0
9.txt,20,18,1.0,1.0,20,18,0,0
8.txt,35,36,1.0,0.8780487804878049,35,41,0,5
5.txt,24,24,0.7058823529411765,0.96,34,25,10,1
4.txt,17,16,0.8947368421052632,1.0,19,16,2,0
6.txt,27,27,1.0,0.8709677419354839,27,31,0,4
7.txt,0,0,0.0,0.0,27,25,27,25
3.txt,9,8,0.75,0.8,12,10,3,2
2.txt,24,24,0.8571428571428571,0.9230769230769231,28,26,4,2
1.txt,18,19,0.9473684210526315,0.8636363636363636,19,22,1,3
20.txt,34,34,0.9714285714285714,0.9714285714285714,35,35,1,1
21.txt,39,38,0.8297872340425532,0.9743589743589743,47,39,8,1
19.txt,38,32,0.8260869565217391,0.8,46,40,8,8
18.txt,19,21,0.8636363636363636,0.9545454545454546,22,22,3,1
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.8287,Average of coverage_2_to_1: 0.8674,,,,
