file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,17,13,1.0,0.8666666666666667,17,15,0,2
289.txt,15,19,1.0,0.95,15,20,0,1
510.txt,11,11,1.0,0.8461538461538461,11,13,0,2
921.txt,11,12,1.0,1.0,11,12,0,0
29.txt,8,7,1.0,1.0,8,7,0,0
855.txt,19,17,0.8636363636363636,1.0,22,17,3,0
666.txt,15,15,1.0,0.9375,15,16,0,1
470.txt,8,9,1.0,1.0,8,9,0,0
303.txt,6,6,0.8571428571428571,0.6,7,10,1,4
1132.txt,6,7,1.0,0.875,6,8,0,1
883.txt,8,8,1.0,0.8888888888888888,8,9,0,1
129.txt,22,22,0.9565217391304348,0.8148148148148148,23,27,1,5
28.txt,11,14,1.0,0.875,11,16,0,2
920.txt,13,14,1.0,1.0,13,14,0,0
539.txt,17,18,1.0,1.0,17,18,0,0
511.txt,9,10,1.0,0.9090909090909091,9,11,0,1
1085.txt,7,17,1.0,0.85,7,20,0,3
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,21,20,0.9130434782608695,0.9523809523809523,23,21,2,1
842.txt,6,7,1.0,0.7777777777777778,6,9,0,2
856.txt,6,6,0.8571428571428571,0.6666666666666666,7,9,1,3
103.txt,15,16,1.0,1.0,15,16,0,0
117.txt,16,14,1.0,0.7777777777777778,16,18,0,4
1130.txt,9,10,0.9,1.0,10,10,1,0
499.txt,8,9,1.0,0.6923076923076923,8,13,0,4
102.txt,9,9,1.0,0.9,9,10,0,1
857.txt,6,6,1.0,0.75,6,8,0,2
17.txt,3,3,1.0,0.75,3,4,0,1
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,8,11,1.0,0.8461538461538461,8,13,0,2
516.txt,15,13,1.0,1.0,15,13,0,0
933.txt,37,39,0.7254901960784313,1.0,51,39,14,0
853.txt,8,7,1.0,0.7,8,10,0,3
884.txt,7,6,1.0,0.8571428571428571,7,7,0,1
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,12,12,1.0,1.0,12,12,0,0
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,7,7,1.0,0.7,7,10,0,3
1134.txt,17,16,1.0,0.9411764705882353,17,17,0,1
661.txt,6,7,1.0,0.875,6,8,0,1
649.txt,8,10,1.0,0.9090909090909091,8,11,0,1
852.txt,7,7,1.0,0.35,7,20,0,13
1097.txt,7,9,1.0,1.0,7,9,0,0
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,8,1.0,0.8,8,10,0,2
515.txt,8,8,1.0,1.0,8,8,0,0
924.txt,9,5,1.0,0.7142857142857143,9,7,0,2
930.txt,5,5,1.0,0.7142857142857143,5,7,0,2
139.txt,9,11,1.0,0.9166666666666666,9,12,0,1
111.txt,3,3,1.0,1.0,3,3,0,0
474.txt,13,14,0.9285714285714286,0.8235294117647058,14,17,1,3
1123.txt,5,6,0.8333333333333334,0.46153846153846156,6,13,1,7
110.txt,3,4,1.0,0.8,3,5,0,1
886.txt,8,10,1.0,0.8333333333333334,8,12,0,2
39.txt,5,5,1.0,1.0,5,5,0,0
11.txt,12,10,1.0,0.7142857142857143,12,14,0,4
716.txt,7,9,1.0,0.75,7,12,0,3
266.txt,14,14,1.0,1.0,14,14,0,0
229.txt,29,27,0.7837837837837838,0.8709677419354839,37,31,8,4
1232.txt,37,35,0.8604651162790697,0.813953488372093,43,43,6,8
956.txt,20,20,1.0,0.6060606060606061,20,33,0,13
759.txt,4,4,1.0,0.5714285714285714,4,7,0,3
