file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,10,1.0,1.0,9,10,0,0
14.txt,68,62,0.8947368421052632,0.7848101265822784,76,79,8,17
16.txt,16,16,0.7619047619047619,0.8888888888888888,21,18,5,2
17.txt,27,28,0.8709677419354839,0.8,31,35,4,7
12.txt,28,24,0.9333333333333333,0.6857142857142857,30,35,2,11
10.txt,33,32,0.6111111111111112,0.7619047619047619,54,42,21,10
11.txt,12,15,1.0,0.7142857142857143,12,21,0,6
9.txt,16,16,0.8888888888888888,1.0,18,16,2,0
8.txt,27,22,0.6585365853658537,0.9565217391304348,41,23,14,1
5.txt,21,21,0.84,0.875,25,24,4,3
4.txt,16,16,1.0,0.7272727272727273,16,22,0,6
6.txt,31,34,1.0,0.723404255319149,31,47,0,13
7.txt,24,27,0.96,0.9310344827586207,25,29,1,2
3.txt,9,9,0.9,0.6923076923076923,10,13,1,4
2.txt,21,19,0.8076923076923077,0.8260869565217391,26,23,5,4
1.txt,22,19,1.0,0.8636363636363636,22,22,0,3
20.txt,34,34,0.9714285714285714,0.6071428571428571,35,56,1,22
21.txt,36,38,0.9230769230769231,0.7450980392156863,39,51,3,13
19.txt,35,34,0.875,0.6415094339622641,40,53,5,19
18.txt,21,23,0.9545454545454546,0.696969696969697,22,33,1,10
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.8926,Average of coverage_2_to_1: 0.7961,,,,
