file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,10,9,1.0,1.0,10,9,0,0
14.txt,62,68,0.7848101265822784,0.8947368421052632,79,76,17,8
16.txt,16,16,0.8888888888888888,0.7619047619047619,18,21,2,5
17.txt,29,28,0.8285714285714286,0.9032258064516129,35,31,6,3
12.txt,24,28,0.6857142857142857,0.9333333333333333,35,30,11,2
10.txt,32,33,0.7619047619047619,0.6111111111111112,42,54,10,21
11.txt,15,12,0.7142857142857143,1.0,21,12,6,0
9.txt,16,16,1.0,0.8888888888888888,16,18,0,2
8.txt,22,27,0.9565217391304348,0.6585365853658537,23,41,1,14
5.txt,21,21,0.875,0.84,24,25,3,4
4.txt,16,16,0.7272727272727273,1.0,22,16,6,0
6.txt,34,31,0.723404255319149,1.0,47,31,13,0
7.txt,29,24,1.0,0.96,29,25,0,1
3.txt,11,9,0.8461538461538461,0.9,13,10,2,1
2.txt,21,21,0.9130434782608695,0.8076923076923077,23,26,2,5
1.txt,19,22,0.8636363636363636,1.0,22,22,3,0
20.txt,34,34,0.6071428571428571,0.9714285714285714,56,35,22,1
21.txt,38,36,0.7450980392156863,0.9230769230769231,51,39,13,3
19.txt,35,36,0.660377358490566,0.9,53,40,18,4
18.txt,24,21,0.7272727272727273,0.9545454545454546,33,22,9,1
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.8155,Average of coverage_2_to_1: 0.8954,,,,
