file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,8,1.0,0.8,9,10,0,2
14.txt,68,67,0.8947368421052632,0.8933333333333333,76,75,8,8
16.txt,18,17,0.8571428571428571,0.7391304347826086,21,23,3,6
17.txt,28,29,0.9032258064516129,0.8285714285714286,31,35,3,6
12.txt,30,26,1.0,0.896551724137931,30,29,0,3
10.txt,0,0,0.0,0.0,54,50,54,50
11.txt,11,12,0.9166666666666666,1.0,12,12,1,0
9.txt,16,17,0.8888888888888888,1.0,18,17,2,0
8.txt,31,29,0.7560975609756098,0.9354838709677419,41,31,10,2
5.txt,24,22,0.96,1.0,25,22,1,0
4.txt,16,16,1.0,1.0,16,16,0,0
6.txt,27,27,0.8709677419354839,0.84375,31,32,4,5
7.txt,24,17,0.96,0.8947368421052632,25,19,1,2
3.txt,8,9,0.8,0.75,10,12,2,3
2.txt,26,22,1.0,0.9565217391304348,26,23,0,1
1.txt,17,18,0.7727272727272727,0.9473684210526315,22,19,5,1
20.txt,34,34,0.9714285714285714,0.8292682926829268,35,41,1,7
21.txt,40,41,1.0256410256410255,0.9534883720930233,39,43,0,2
19.txt,36,36,0.9,0.8571428571428571,40,42,4,6
18.txt,21,20,0.9545454545454546,0.8333333333333334,22,24,1,4
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.8716,Average of coverage_2_to_1: 0.8479,,,,
