file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,14,12,0.8235294117647058,0.75,17,16,3,4
289.txt,15,15,1.0,0.8333333333333334,15,18,0,3
510.txt,11,12,1.0,1.0,11,12,0,0
921.txt,11,12,1.0,0.8571428571428571,11,14,0,2
29.txt,8,8,1.0,1.0,8,8,0,0
855.txt,20,17,0.9090909090909091,0.9444444444444444,22,18,2,1
666.txt,14,14,0.9333333333333333,0.8235294117647058,15,17,1,3
470.txt,8,8,1.0,0.7272727272727273,8,11,0,3
303.txt,7,8,1.0,0.6666666666666666,7,12,0,4
1132.txt,6,6,1.0,0.75,6,8,0,2
883.txt,7,6,0.875,0.8571428571428571,8,7,1,1
129.txt,22,22,0.9565217391304348,0.88,23,25,1,3
28.txt,11,16,1.0,0.7619047619047619,11,21,0,5
920.txt,13,14,1.0,1.0,13,14,0,0
539.txt,17,18,1.0,1.0,17,18,1,0
511.txt,9,11,1.0,1.0,9,11,0,0
1085.txt,7,13,1.0,0.7222222222222222,7,18,0,5
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,20,20,0.8695652173913043,0.9090909090909091,23,22,3,2
842.txt,6,8,1.0,0.8888888888888888,6,9,0,1
856.txt,6,6,0.8571428571428571,0.6666666666666666,7,9,1,3
103.txt,15,16,1.0,0.9411764705882353,15,17,0,1
117.txt,16,14,1.0,0.7368421052631579,16,19,0,5
1130.txt,9,9,0.9,0.5625,10,16,1,7
499.txt,8,8,1.0,0.6666666666666666,8,12,0,4
102.txt,9,9,1.0,0.9,9,10,0,1
857.txt,5,7,0.8333333333333334,1.0,6,7,1,0
17.txt,3,3,1.0,0.5,3,6,0,3
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,8,12,1.0,0.9230769230769231,8,13,0,1
516.txt,14,12,0.9333333333333333,1.0,15,12,1,0
933.txt,33,31,0.6470588235294118,0.9393939393939394,51,33,18,2
853.txt,8,8,1.0,0.7272727272727273,8,11,0,3
884.txt,7,8,1.0,0.8888888888888888,7,9,0,1
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,12,12,1.0,1.0,12,12,0,0
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,7,7,1.0,0.7,7,10,0,3
1134.txt,17,17,1.0,0.85,17,20,0,3
661.txt,6,7,1.0,0.875,6,8,0,1
649.txt,8,8,1.0,0.8888888888888888,8,9,0,1
852.txt,7,8,1.0,0.8,7,10,0,2
1097.txt,7,6,1.0,0.6666666666666666,7,9,0,3
