file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,8,8,0.8888888888888888,0.8888888888888888,9,9,1,1
14.txt,0,0,0.0,0.0,59,76,59,76
16.txt,20,20,0.8695652173913043,0.9523809523809523,23,21,3,1
17.txt,0,0,0.0,0.0,32,31,32,31
12.txt,0,0,0.0,0.0,27,30,27,30
10.txt,39,40,0.7959183673469388,0.7407407407407407,49,54,10,14
11.txt,15,12,0.9375,1.0,16,12,1,0
9.txt,20,18,1.0,1.0,20,18,0,0
8.txt,0,0,0,0,41,36,0,0
5.txt,24,25,0.9230769230769231,1.0,26,25,2,0
4.txt,17,16,0.8947368421052632,1.0,19,16,2,0
6.txt,31,31,0.9393939393939394,1.0,33,31,2,0
7.txt,16,19,0.9411764705882353,0.76,17,25,1,6
3.txt,10,9,0.8333333333333334,0.9,12,10,2,1
2.txt,19,22,0.9047619047619048,0.8461538461538461,21,26,2,4
1.txt,17,22,1.0,1.0,17,22,0,0
20.txt,27,27,0.9310344827586207,0.7714285714285715,29,35,2,8
21.txt,39,39,0.8125,1.0,48,39,9,0
19.txt,0,0,0.0,0.0,39,40,39,40
18.txt,21,20,0.9545454545454546,0.9090909090909091,22,22,1,2
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.6813,Average of coverage_2_to_1: 0.6884,,,,
