file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,15,16,0.7142857142857143,0.9411764705882353,21,17,6,1
289.txt,11,11,1.0,0.7333333333333333,11,15,0,4
510.txt,13,11,1.0,1.0,13,11,0,0
921.txt,9,11,1.0,1.0,9,11,0,0
29.txt,8,8,1.0,1.0,8,8,0,0
855.txt,17,17,0.8947368421052632,0.7727272727272727,19,22,2,5
666.txt,11,11,1.0,0.7333333333333333,11,15,0,4
470.txt,9,8,0.9,1.0,10,8,1,0
303.txt,7,7,0.4666666666666667,1.0,15,7,8,0
1132.txt,4,6,0.8,1.0,5,6,1,0
883.txt,7,8,0.875,1.0,8,8,1,0
129.txt,21,20,0.8076923076923077,0.8695652173913043,26,23,5,3
28.txt,17,11,1.0,1.0,17,11,0,0
920.txt,12,13,0.8571428571428571,1.0,14,13,2,0
539.txt,13,17,0.8666666666666667,1.0,15,17,2,0
511.txt,9,9,0.9,1.0,10,9,1,0
1085.txt,6,6,1.0,0.8571428571428571,6,7,0,1
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,18,23,0.9,1.0,20,23,2,0
842.txt,9,6,0.8181818181818182,1.0,11,6,2,0
856.txt,8,7,0.8888888888888888,1.0,9,7,1,0
103.txt,14,15,0.9333333333333333,1.0,15,15,1,0
117.txt,13,13,0.8666666666666667,0.8125,15,16,2,3
1130.txt,9,10,0.9,1.0,10,10,1,0
499.txt,8,8,0.8888888888888888,1.0,9,8,1,0
102.txt,9,9,0.9,1.0,10,9,1,0
857.txt,6,6,1.0,1.0,6,6,0,0
17.txt,4,3,1.0,1.0,4,3,0,0
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,10,8,0.8333333333333334,1.0,12,8,2,0
516.txt,12,15,1.0,1.0,12,15,0,0
933.txt,26,35,0.9629629629629629,0.6862745098039216,27,51,1,16
853.txt,7,8,0.7777777777777778,1.0,9,8,2,0
884.txt,6,7,0.75,1.0,8,7,2,0
1121.txt,4,4,1.0,1.0,4,4,0,0
