file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,9,0.8181818181818182,1.0,11,9,2,0
14.txt,71,70,0.9726027397260274,0.9210526315789473,73,76,2,6
16.txt,21,20,0.875,0.9523809523809523,24,21,3,1
17.txt,0,0,0.0,0.0,30,31,30,31
12.txt,20,27,0.9523809523809523,0.9,21,30,1,3
10.txt,42,38,0.8936170212765957,0.7037037037037037,47,54,5,16
11.txt,16,12,0.9411764705882353,1.0,17,12,1,0
9.txt,18,18,1.0,1.0,18,18,0,0
8.txt,33,34,0.8048780487804879,0.8292682926829268,41,41,8,7
5.txt,22,23,0.6875,0.92,32,25,10,2
4.txt,17,16,0.8947368421052632,1.0,19,16,2,0
6.txt,31,31,1.0,1.0,31,31,0,0
7.txt,25,24,0.9615384615384616,0.96,26,25,1,1
3.txt,11,10,0.7857142857142857,1.0,14,10,3,0
2.txt,24,25,0.8275862068965517,0.9615384615384616,29,26,5,1
1.txt,19,19,1.0,0.8636363636363636,19,22,0,3
20.txt,34,34,0.918918918918919,0.9714285714285714,37,35,3,1
21.txt,38,38,0.6440677966101694,0.9743589743589743,59,39,21,1
19.txt,41,40,0.9318181818181818,1.0,44,40,3,0
18.txt,20,20,0.8333333333333334,0.9090909090909091,24,22,4,2
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.8372,Average of coverage_2_to_1: 0.8933,,,,
