File ID,Coverage1 (thr 0.9),Coverage2 (thr 0.9),Avg SemSim (thr 0.9),Matched 1 (thr 0.9),Matched 2 (thr 0.9),Total 1 (thr 0.9),Total 2 (thr 0.9),Sem scores (thr 0.9),Coverage1 (thr 0.8),Coverage2 (thr 0.8),Avg SemSim (thr 0.8),Matched 1 (thr 0.8),Matched 2 (thr 0.8),Total 1 (thr 0.8),Total 2 (thr 0.8),Sem scores (thr 0.8),Coverage1 (thr 0.7),Coverage2 (thr 0.7),Avg SemSim (thr 0.7),Matched 1 (thr 0.7),Matched 2 (thr 0.7),Total 1 (thr 0.7),Total 2 (thr 0.7),Sem scores (thr 0.7),Coverage1 (thr 0.6),Coverage2 (thr 0.6),Avg SemSim (thr 0.6),Matched 1 (thr 0.6),Matched 2 (thr 0.6),Total 1 (thr 0.6),Total 2 (thr 0.6),Sem scores (thr 0.6),Coverage1 (thr 0.5),Coverage2 (thr 0.5),Avg SemSim (thr 0.5),Matched 1 (thr 0.5),Matched 2 (thr 0.5),Total 1 (thr 0.5),Total 2 (thr 0.5),Sem scores (thr 0.5),Coverage1 (thr no),Coverage2 (thr no),Avg SemSim (thr no),Matched 1 (thr no),Matched 2 (thr no),Total 1 (thr no),Total 2 (thr no),Sem scores (thr no)
15,0.0,0.0,0,0,0,9,6,[],0.0,0.0,0,0,0,9,6,[],0.0,0.0,0,0,0,9,6,[],0.1111111111111111,0.16666666666666666,0.6161129474639893,1,1,9,6,[0.6161129474639893],0.2222222222222222,0.3333333333333333,0.5877019762992859,2,2,9,6,"[0.6161129474639893, 0.5592910051345825]",0.5555555555555556,0.6666666666666666,0.47999873459339143,5,4,9,6,"[0.49347829818725586, 0.6161129474639893, 0.3655976504087448, 0.36551377177238464, 0.5592910051345825]"
14,0.06666666666666667,0.058823529411764705,0.915375255048275,4,4,60,68,"[0.9101731777191162, 0.9010137915611267, 0.9133651852607727, 0.9369488656520844]",0.23333333333333334,0.20588235294117646,0.8698120436498097,14,14,60,68,"[0.9101731777191162, 0.9010137915611267, 0.8363873958587646, 0.9133651852607727, 0.8863783478736877, 0.8493629097938538, 0.8178380727767944, 0.8913989067077637, 0.8912829756736755, 0.849186897277832, 0.9369488656520844, 0.8468307852745056, 0.8221585750579834, 0.825042724609375]",0.35,0.2647058823529412,0.8268746052469526,21,18,60,68,"[0.9101731777191162, 0.9010137915611267, 0.8363873958587646, 0.9133651852607727, 0.8863783478736877, 0.8493629097938538, 0.8178380727767944, 0.7754594087600708, 0.8913989067077637, 0.7813279628753662, 0.7513154745101929, 0.8912829756736755, 0.849186897277832, 0.9369488656520844, 0.7114403545856476, 0.7083199620246887, 0.8468307852745056, 0.7401809692382812, 0.8221585750579834, 0.7189539670944214, 0.825042724609375]",0.6166666666666667,0.4411764705882353,0.746582600631212,37,30,60,68,"[0.9101731777191162, 0.9010137915611267, 0.8363873958587646, 0.9133651852607727, 0.8863783478736877, 0.8493629097938538, 0.8178380727767944, 0.6234537661075592, 0.7754594087600708, 0.8913989067077637, 0.6534887254238129, 0.7813279628753662, 0.7513154745101929, 0.6816695034503937, 0.6429612189531326, 0.8912829756736755, 0.6510380506515503, 0.6897903382778168, 0.849186897277832, 0.6748484075069427, 0.6304602771997452, 0.9369488656520844, 0.7114403545856476, 0.6198215335607529, 0.7083199620246887, 0.661335825920105, 0.602275624871254, 0.6582991480827332, 0.8468307852745056, 0.7401809692382812, 0.8221585750579834, 0.7189539670944214, 0.6329867839813232, 0.6749967038631439, 0.619069516658783, 0.6557713150978088, 0.6335053741931915, 0.825042724609375]",0.75,0.5294117647058824,0.711893460996773,45,36,60,68,"[0.9101731777191162, 0.9010137915611267, 0.8363873958587646, 0.9133651852607727, 0.8863783478736877, 0.8493629097938538, 0.8178380727767944, 0.6234537661075592, 0.5603511333465576, 0.5109350681304932, 0.5559379607439041, 0.5731240510940552, 0.7754594087600708, 0.8913989067077637, 0.6534887254238129, 0.7813279628753662, 0.7513154745101929, 0.6816695034503937, 0.6429612189531326, 0.8912829756736755, 0.6510380506515503, 0.6897903382778168, 0.849186897277832, 0.6748484075069427, 0.6304602771997452, 0.9369488656520844, 0.7114403545856476, 0.6198215335607529, 0.7083199620246887, 0.661335825920105, 0.5790838450193405, 0.602275624871254, 0.543471485376358, 0.5195205807685852, 0.6582991480827332, 0.8468307852745056, 0.7401809692382812, 0.5345362573862076, 0.8221585750579834, 0.7189539670944214, 0.6329867839813232, 0.6749967038631439, 0.619069516658783, 0.6557713150978088, 0.6335053741931915, 0.825042724609375]",0.9666666666666667,0.6176470588235294,0.6476249768067215,58,42,60,68,"[0.9101731777191162, 0.9010137915611267, 0.8363873958587646, 0.9133651852607727, 0.41768258810043335, 0.8863783478736877, 0.8493629097938538, 0.8178380727767944, 0.6234537661075592, 0.23757785558700562, 0.5603511333465576, 0.5109350681304932, 0.40768779814243317, 0.42805591225624084, 0.5559379607439041, 0.5731240510940552, 0.7754594087600708, 0.44606439769268036, 0.8913989067077637, 0.6534887254238129, 0.7813279628753662, 0.7513154745101929, 0.6816695034503937, 0.6429612189531326, 0.8912829756736755, 0.6510380506515503, 0.6897903382778168, 0.849186897277832, 0.6748484075069427, 0.6304602771997452, 0.9369488656520844, 0.7114403545856476, 0.6198215335607529, 0.7083199620246887, 0.661335825920105, 0.5790838450193405, 0.602275624871254, 0.543471485376358, 0.5195205807685852, 0.6582991480827332, 0.4447769373655319, 0.45587602257728577, 0.8468307852745056, 0.7401809692382812, 0.3103668689727783, 0.5345362573862076, 0.8221585750579834, 0.7189539670944214, 0.6329867839813232, 0.46431465446949005, 0.6749967038631439, 0.619069516658783, 0.6557713150978088, 0.4405270367860794, 0.45949888229370117, 0.6335053741931915, 0.4966202527284622, 0.825042724609375, 0.4537252187728882]"
16,0.10526315789473684,0.13333333333333333,0.9309491515159607,2,2,19,15,"[0.923132061958313, 0.9387662410736084]",0.10526315789473684,0.13333333333333333,0.9309491515159607,2,2,19,15,"[0.923132061958313, 0.9387662410736084]",0.3684210526315789,0.4,0.7935763640063149,7,6,19,15,"[0.923132061958313, 0.7106493711471558, 0.744552344083786, 0.7645595073699951, 0.7568930983543396, 0.9387662410736084, 0.7164819240570068]",0.631578947368421,0.7333333333333333,0.7419343118866285,12,11,19,15,"[0.923132061958313, 0.7106493711471558, 0.744552344083786, 0.7645595073699951, 0.6696189045906067, 0.6391363143920898, 0.7568930983543396, 0.9387662410736084, 0.6797103881835938, 0.6683269441127777, 0.6913846433162689, 0.7164819240570068]",0.8421052631578947,0.8666666666666667,0.6849480630720363,16,13,19,15,"[0.923132061958313, 0.7106493711471558, 0.744552344083786, 0.7645595073699951, 0.566718339920044, 0.6696189045906067, 0.5294080376625061, 0.6391363143920898, 0.7568930983543396, 0.9387662410736084, 0.6797103881835938, 0.538186639547348, 0.6683269441127777, 0.6913846433162689, 0.7164819240570068, 0.5867480784654617, 0.5198442339897156]",1.0,0.8666666666666667,0.6447924248874187,19,13,19,15,"[0.923132061958313, 0.7106493711471558, 0.744552344083786, 0.7645595073699951, 0.566718339920044, 0.6696189045906067, 0.5294080376625061, 0.6391363143920898, 0.41666778922080994, 0.4375690817832947, 0.3974945545196533, 0.7568930983543396, 0.9387662410736084, 0.6797103881835938, 0.538186639547348, 0.6683269441127777, 0.6913846433162689, 0.7164819240570068, 0.5867480784654617, 0.5198442339897156]"
17,0.0,0.0,0,0,0,21,26,[],0.0,0.0,0,0,0,21,26,[],0.0,0.0,0,0,0,21,26,[],0.0,0.0,0,0,0,21,26,[],0.23809523809523808,0.07692307692307693,0.5720252633094788,5,2,21,26,"[0.563884973526001, 0.5639028549194336, 0.5808574557304382, 0.598357081413269, 0.553123950958252]",0.2857142857142857,0.11538461538461539,0.5590308507283529,6,3,21,26,"[0.4940587878227234, 0.563884973526001, 0.5639028549194336, 0.5808574557304382, 0.598357081413269, 0.553123950958252]"
12,0.045454545454545456,0.038461538461538464,0.9609397053718567,1,1,22,26,[0.9609397053718567],0.18181818181818182,0.15384615384615385,0.8958680033683777,4,4,22,26,"[0.870431661605835, 0.8988737463951111, 0.9609397053718567, 0.853226900100708]",0.2727272727272727,0.23076923076923078,0.8492368211348852,6,6,22,26,"[0.870431661605835, 0.8988737463951111, 0.9609397053718567, 0.73909792304039, 0.7728509902954102, 0.853226900100708]",0.45454545454545453,0.34615384615384615,0.7795131623744964,10,9,22,26,"[0.870431661605835, 0.8988737463951111, 0.9609397053718567, 0.6945647299289703, 0.73909792304039, 0.6392543911933899, 0.6949886977672577, 0.7728509902954102, 0.853226900100708, 0.6709028780460358]",0.7272727272727273,0.5,0.6843362357467413,16,13,22,26,"[0.870431661605835, 0.8988737463951111, 0.9609397053718567, 0.5304284691810608, 0.6945647299289703, 0.73909792304039, 0.6392543911933899, 0.5088379681110382, 0.5140132009983063, 0.5300635695457458, 0.6949886977672577, 0.7728509902954102, 0.853226900100708, 0.5121950507164001, 0.6709028780460358, 0.5587098896503448]",0.9090909090909091,0.5769230769230769,0.6231637574732304,20,15,22,26,"[0.870431661605835, 0.46574796736240387, 0.8988737463951111, 0.9609397053718567, 0.5304284691810608, 0.6945647299289703, 0.73909792304039, 0.6392543911933899, 0.5088379681110382, 0.3460807651281357, 0.3988463878631592, 0.5140132009983063, 0.5300635695457458, 0.6949886977672577, 0.7728509902954102, 0.853226900100708, 0.5121950507164001, 0.6709028780460358, 0.5587098896503448, 0.3032202571630478]"
10,0.021739130434782608,0.023255813953488372,0.9661062657833099,1,1,46,43,[0.9661062657833099],0.10869565217391304,0.11627906976744186,0.846304589509964,5,5,46,43,"[0.9661062657833099, 0.8257447481155396, 0.8153595924377441, 0.8189703226089478, 0.8053420186042786]",0.2608695652173913,0.27906976744186046,0.7842284416158994,12,12,46,43,"[0.7163375318050385, 0.7418927252292633, 0.7217603325843811, 0.9661062657833099, 0.8257447481155396, 0.8153595924377441, 0.7749083042144775, 0.7133815884590149, 0.7600566148757935, 0.8189703226089478, 0.8053420186042786, 0.7508812546730042]",0.3695652173913043,0.3488372093023256,0.734111139648839,17,15,46,43,"[0.6340844631195068, 0.6859809756278992, 0.7163375318050385, 0.7418927252292633, 0.6475620269775391, 0.6668952703475952, 0.7217603325843811, 0.9661062657833099, 0.6282301247119904, 0.6729504466056824, 0.8257447481155396, 0.8153595924377441, 0.7749083042144775, 0.7133815884590149, 0.601667046546936, 0.7600566148757935, 0.8189703226089478, 0.8053420186042786, 0.7508812546730042]",0.5869565217391305,0.5813953488372093,0.6382564527815894,27,25,46,43,"[0.5229764580726624, 0.5879985988140106, 0.6340844631195068, 0.6859809756278992, 0.7163375318050385, 0.5308520495891571, 0.7418927252292633, 0.5171895325183868, 0.5461907386779785, 0.6475620269775391, 0.6668952703475952, 0.7217603325843811, 0.5296806991100311, 0.5409186780452728, 0.9661062657833099, 0.6282301247119904, 0.5018549561500549, 0.6729504466056824, 0.8257447481155396, 0.5893908739089966, 0.5006157755851746, 0.5343803465366364, 0.5951831638813019, 0.5960139334201813, 0.5331908017396927, 0.529801607131958, 0.8153595924377441, 0.7749083042144775, 0.5031105875968933, 0.5750594735145569, 0.7133815884590149, 0.601667046546936, 0.7600566148757935, 0.543570414185524, 0.5276548638939857, 0.8189703226089478, 0.8053420186042786, 0.7508812546730042]",1.0,0.7674418604651163,0.48506851408042406,46,33,46,43,"[0.5229764580726624, 0.17059920728206635, 0.4757215678691864, 0.4757215678691864, 0.4757215678691864, 0.4208669066429138, 0.5879985988140106, 0.3760314881801605, 0.3891569972038269, 0.6340844631195068, 0.6859809756278992, 0.3930652141571045, 0.7163375318050385, 0.4609529972076416, 0.5308520495891571, 0.7418927252292633, 0.5171895325183868, 0.5461907386779785, 0.47048240900039673, 0.6475620269775391, 0.6668952703475952, 0.7217603325843811, 0.4936578571796417, 0.4018641263246536, 0.40329892933368683, 0.478425070643425, 0.5296806991100311, 0.4375492036342621, 0.5409186780452728, 0.9661062657833099, 0.6282301247119904, 0.38704413175582886, 0.5018549561500549, 0.6729504466056824, 0.8257447481155396, 0.5893908739089966, 0.39758890867233276, 0.43265098333358765, 0.4934927821159363, 0.28232938051223755, 0.33446332812309265, 0.26932036876678467, 0.3152468800544739, 0.27921783924102783, 0.4734731912612915, 0.3328106105327606, 0.34993380308151245, 0.2831019461154938, 0.3133338689804077, 0.2878396511077881, 0.36040717363357544, 0.5006157755851746, 0.5343803465366364, 0.44812554121017456, 0.5951831638813019, 0.4665765166282654, 0.5960139334201813, 0.45623908936977386, 0.5331908017396927, 0.529801607131958, 0.2860935628414154, 0.46498242020606995, 0.39398735761642456, 0.8153595924377441, 0.7749083042144775, 0.3001554012298584, 0.47072041034698486, 0.5031105875968933, 0.38228166103363037, 0.38228166103363037, 0.2935447096824646, 0.4138859212398529, 0.26196637749671936, 0.3004763722419739, 0.3004763722419739, 0.4729231595993042, 0.4390239119529724, 0.3241698443889618, 0.4862114489078522, 0.4862114489078522, 0.303883820772171, 0.2756524085998535, 0.3520547151565552, 0.5750594735145569, 0.43776121735572815, 0.7133815884590149, 0.2529854476451874, 0.4597228765487671, 0.601667046546936, 0.7600566148757935, 0.543570414185524, 0.5276548638939857, 0.8189703226089478, 0.8053420186042786, 0.7508812546730042]"
11,0.75,0.75,0.9520751138528188,3,3,4,4,"[0.9231321215629578, 0.9703903496265411, 0.9627028703689575]",0.75,0.75,0.9520751138528188,3,3,4,4,"[0.9231321215629578, 0.9703903496265411, 0.9627028703689575]",0.75,0.75,0.9520751138528188,3,3,4,4,"[0.9231321215629578, 0.9703903496265411, 0.9627028703689575]",0.75,0.75,0.9520751138528188,3,3,4,4,"[0.9231321215629578, 0.9703903496265411, 0.9627028703689575]",1.0,1.0,0.844785176217556,4,4,4,4,"[0.9231321215629578, 0.5229153633117676, 0.9703903496265411, 0.9627028703689575]",1.0,1.0,0.844785176217556,4,4,4,4,"[0.9231321215629578, 0.5229153633117676, 0.9703903496265411, 0.9627028703689575]"
9,0.1875,0.16666666666666666,0.971986840168635,3,3,16,18,"[0.9969469606876373, 0.9596236348152161, 0.9593899250030518]",0.5,0.4444444444444444,0.8955803327262402,8,8,16,18,"[0.8841629028320312, 0.9969469606876373, 0.9596236348152161, 0.9593899250030518, 0.8981006145477295, 0.8202963471412659, 0.8018712401390076, 0.8442510366439819]",0.75,0.6666666666666666,0.8481676255663236,12,12,16,18,"[0.8841629028320312, 0.9969469606876373, 0.9596236348152161, 0.9593899250030518, 0.736067533493042, 0.760230302810669, 0.8981006145477295, 0.735860288143158, 0.781210720539093, 0.8202963471412659, 0.8018712401390076, 0.8442510366439819]",0.8125,0.7222222222222222,0.8316551057191995,13,13,16,18,"[0.8841629028320312, 0.9969469606876373, 0.9596236348152161, 0.9593899250030518, 0.736067533493042, 0.760230302810669, 0.8981006145477295, 0.6335048675537109, 0.735860288143158, 0.781210720539093, 0.8202963471412659, 0.8018712401390076, 0.8442510366439819]",0.875,0.7777777777777778,0.8084345268351691,14,14,16,18,"[0.5065670013427734, 0.8841629028320312, 0.9969469606876373, 0.9596236348152161, 0.9593899250030518, 0.736067533493042, 0.760230302810669, 0.8981006145477295, 0.6335048675537109, 0.735860288143158, 0.781210720539093, 0.8202963471412659, 0.8018712401390076, 0.8442510366439819]",1.0,0.8888888888888888,0.7619395796209574,16,16,16,18,"[0.5065670013427734, 0.8841629028320312, 0.9969469606876373, 0.9596236348152161, 0.9593899250030518, 0.736067533493042, 0.760230302810669, 0.4216044545173645, 0.8981006145477295, 0.6335048675537109, 0.735860288143158, 0.781210720539093, 0.8202963471412659, 0.8018712401390076, 0.8442510366439819, 0.45134544372558594]"
8,0.043478260869565216,0.02702702702702703,0.9076405167579651,1,1,23,37,[0.9076405167579651],0.17391304347826086,0.10810810810810811,0.8506033793091774,4,4,23,37,"[0.8645848631858826, 0.8184113204479218, 0.8117768168449402, 0.9076405167579651]",0.391304347826087,0.24324324324324326,0.7964475221104093,9,9,23,37,"[0.8645848631858826, 0.7695436477661133, 0.7732802629470825, 0.8184113204479218, 0.7281402349472046, 0.8117768168449402, 0.749632328748703, 0.9076405167579651, 0.7450177073478699]",0.5217391304347826,0.2972972972972973,0.7611008758346239,12,11,23,37,"[0.8645848631858826, 0.6605432331562042, 0.7695436477661133, 0.7732802629470825, 0.8184113204479218, 0.7281402349472046, 0.8117768168449402, 0.749632328748703, 0.9076405167579651, 0.7450177073478699, 0.6227725744247437, 0.6818670034408569]",0.6086956521739131,0.3783783783783784,0.7018132665578056,14,14,23,37,"[0.8645848631858826, 0.6605432331562042, 0.7695436477661133, 0.7732802629470825, 0.8184113204479218, 0.5835791826248169, 0.7281402349472046, 0.8117768168449402, 0.749632328748703, 0.9076405167579651, 0.7450177073478699, 0.565176472067833, 0.6227725744247437, 0.6818670034408569, 0.5605775713920593, 0.5050893276929855, 0.5831924676895142]",1.0,0.5135135135135135,0.5877649694681167,23,19,23,37,"[0.8645848631858826, 0.3390563130378723, 0.6605432331562042, 0.7695436477661133, 0.4245835542678833, 0.3995951935648918, 0.43912431597709656, 0.3883189857006073, 0.43338295072317123, 0.7732802629470825, 0.8184113204479218, 0.5835791826248169, 0.4917159080505371, 0.7281402349472046, 0.8117768168449402, 0.749632328748703, 0.9076405167579651, 0.4890769422054291, 0.7450177073478699, 0.565176472067833, 0.6227725744247437, 0.6818670034408569, 0.5605775713920593, 0.5050893276929855, 0.48337531089782715, 0.4798383116722107, 0.4622216075658798, 0.39490848779678345, 0.5831924676895142, 0.47692567110061646]"
5,0.07142857142857142,0.05263157894736842,0.9445865750312805,1,1,14,19,[0.9445865750312805],0.07142857142857142,0.05263157894736842,0.9445865750312805,1,1,14,19,[0.9445865750312805],0.14285714285714285,0.10526315789473684,0.8660596460103989,2,2,14,19,"[0.7875327169895172, 0.9445865750312805]",0.2857142857142857,0.15789473684210525,0.7671898975968361,4,3,14,19,"[0.7875327169895172, 0.9445865750312805, 0.6737317442893982, 0.6629085540771484]",0.6428571428571429,0.3684210526315789,0.6386599640051523,9,7,14,19,"[0.5230268836021423, 0.7875327169895172, 0.9445865750312805, 0.5651063621044159, 0.5205628871917725, 0.5532025396823883, 0.6737317442893982, 0.6629085540771484, 0.5172814130783081]",1.0,0.5263157894736842,0.546917736530304,14,10,14,19,"[0.5230268836021423, 0.28765395283699036, 0.7875327169895172, 0.9445865750312805, 0.5651063621044159, 0.3757675290107727, 0.3947999030351639, 0.35138745605945587, 0.5205628871917725, 0.5532025396823883, 0.6737317442893982, 0.6629085540771484, 0.5172814130783081, 0.4992997944355011]"
