file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,12,15,0.5,0.8823529411764706,24,17,12,2
289.txt,15,15,0.7894736842105263,1.0,19,15,4,0
510.txt,16,11,0.8421052631578947,1.0,19,11,3,0
921.txt,12,11,0.9230769230769231,1.0,13,11,1,0
29.txt,9,8,1.0,1.0,9,8,0,0
855.txt,19,17,0.9047619047619048,0.7727272727272727,21,22,2,5
666.txt,15,15,0.8333333333333334,1.0,18,15,3,0
470.txt,9,8,0.9,1.0,10,8,1,0
303.txt,7,7,0.2692307692307692,1.0,26,7,19,0
1132.txt,7,5,1.0,0.8333333333333334,7,6,0,1
883.txt,7,7,0.7777777777777778,0.875,9,8,2,1
129.txt,21,21,0.84,0.9130434782608695,25,23,4,2
28.txt,17,11,0.85,1.0,20,11,3,0
920.txt,15,13,0.8333333333333334,1.0,18,13,3,0
539.txt,18,15,0.9473684210526315,0.8823529411764706,19,17,1,2
511.txt,11,9,0.6111111111111112,1.0,18,9,7,0
1085.txt,7,7,0.3181818181818182,1.0,22,7,15,0
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,20,21,0.9090909090909091,0.9130434782608695,22,23,2,2
842.txt,7,6,0.7777777777777778,1.0,9,6,2,0
856.txt,6,6,0.75,0.8571428571428571,8,7,2,1
103.txt,17,15,1.0,1.0,17,15,0,0
117.txt,16,16,0.8,1.0,20,16,4,0
1130.txt,10,10,0.5263157894736842,1.0,19,10,9,0
499.txt,8,8,0.7272727272727273,1.0,11,8,3,0
102.txt,9,9,0.75,1.0,12,9,3,0
857.txt,5,6,0.7142857142857143,1.0,7,6,2,0
17.txt,3,3,0.5,1.0,6,3,3,0
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,11,8,0.8461538461538461,1.0,13,8,2,0
516.txt,13,15,1.0,1.0,13,15,0,0
933.txt,39,38,0.75,0.7450980392156863,52,51,13,13
853.txt,10,8,0.5555555555555556,1.0,18,8,8,0
884.txt,7,7,0.7,1.0,10,7,3,0
1121.txt,4,4,0.8,1.0,5,4,1,0
304.txt,11,11,0.8461538461538461,0.9166666666666666,13,12,2,1
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,7,7,0.6363636363636364,1.0,11,7,4,0
1134.txt,15,14,0.6818181818181818,0.8235294117647058,22,17,7,3
661.txt,6,6,0.75,1.0,8,6,2,0
649.txt,8,8,0.8888888888888888,1.0,9,8,1,0
852.txt,13,7,0.6190476190476191,1.0,21,7,8,0
1097.txt,9,7,1.0,1.0,9,7,0,0
267.txt,4,5,1.0,1.0,4,5,0,0
1081.txt,8,8,1.0,1.0,8,8,0,0
515.txt,8,8,1.0,1.0,8,8,0,0
924.txt,5,9,0.8333333333333334,1.0,6,9,1,0
930.txt,6,5,0.75,1.0,8,5,2,0
139.txt,12,9,1.0,1.0,12,9,0,0
111.txt,3,3,1.0,1.0,3,3,0,0
474.txt,17,12,0.68,0.8571428571428571,25,14,8,2
1123.txt,6,6,0.46153846153846156,1.0,13,6,7,0
110.txt,4,3,0.8,1.0,5,3,1,0
886.txt,11,8,1.0,1.0,11,8,0,0
39.txt,5,5,0.625,1.0,8,5,3,0
11.txt,12,11,0.8,0.9166666666666666,15,12,3,1
716.txt,7,7,0.6363636363636364,1.0,11,7,4,0
266.txt,14,14,1.0,1.0,14,14,0,0
229.txt,25,29,0.7575757575757576,0.7837837837837838,33,37,8,8
1232.txt,37,42,0.8604651162790697,0.9767441860465116,43,43,6,1
956.txt,21,20,0.6176470588235294,1.0,34,20,13,0
759.txt,6,4,1.0,1.0,6,4,0,0
822.txt,7,7,1.0,1.0,7,7,0,0
163.txt,7,7,1.0,1.0,7,7,0,0
375.txt,6,4,1.0,1.0,6,4,0,0
1187.txt,8,10,0.7272727272727273,0.7142857142857143,11,14,3,4
1193.txt,27,19,0.54,1.0,50,19,23,0
349.txt,5,6,0.5555555555555556,1.0,9,6,4,0
348.txt,13,15,0.28888888888888886,1.0,45,15,32,0
406.txt,6,4,0.6,1.0,10,4,4,0
1186.txt,6,6,1.0,1.0,6,6,0,0
1151.txt,4,3,0.5,1.0,8,3,4,0
189.txt,6,6,1.0,1.0,6,6,0,0
980.txt,12,10,0.9230769230769231,1.0,13,10,1,0
770.txt,11,12,0.9166666666666666,0.9230769230769231,12,13,1,1
764.txt,8,7,0.8888888888888888,1.0,9,7,1,0
1019.txt,38,42,0.8837209302325582,1.0,43,42,5,1
1025.txt,27,32,0.9,0.8888888888888888,30,36,3,4
955.txt,4,4,0.8,1.0,5,4,1,0
1147.txt,6,5,1.0,1.0,6,5,0,0
438.txt,10,10,0.5882352941176471,1.0,17,10,7,0
439.txt,18,16,0.8181818181818182,1.0,22,16,4,0
411.txt,14,14,1.0,1.0,14,14,0,0
1146.txt,19,19,0.7037037037037037,1.0,27,19,8,0
940.txt,7,7,0.7777777777777778,1.0,9,7,2,0
1218.txt,4,4,1.0,1.0,4,4,0,0
559.txt,6,6,0.6,1.0,10,6,4,0
561.txt,17,13,0.9444444444444444,1.0,18,13,1,0
950.txt,16,18,0.9411764705882353,1.0,17,18,1,0
373.txt,4,3,1.0,1.0,4,3,0,0
616.txt,6,5,1.0,1.0,6,5,0,0
776.txt,4,4,1.0,1.0,4,4,0,0
574.txt,5,6,1.0,1.0,5,6,0,0
953.txt,15,15,0.6,0.75,25,20,10,5
990.txt,8,9,0.8,1.0,10,9,2,0
600.txt,17,19,0.8095238095238095,1.0,21,19,4,0
1141.txt,13,9,0.6842105263157895,0.8181818181818182,19,11,6,2
1155.txt,10,7,0.43478260869565216,1.0,23,7,13,0
416.txt,7,5,0.7777777777777778,1.0,9,5,2,0
1196.txt,3,3,1.0,1.0,3,3,0,0
371.txt,7,8,1.0,1.0,7,8,0,0
359.txt,6,6,0.6666666666666666,1.0,9,6,3,0
99.txt,4,4,0.6666666666666666,1.0,6,4,2,0
629.txt,16,16,0.64,1.0,25,16,9,0
211.txt,4,4,1.0,1.0,4,4,0,0
1005.txt,4,4,0.8,1.0,5,4,1,0
220.txt,8,11,1.0,0.7857142857142857,8,14,0,3
778.txt,11,9,0.9166666666666666,1.0,12,9,1,0
57.txt,4,4,1.0,1.0,4,4,0,0
5.txt,21,19,0.84,1.0,25,19,4,0
803.txt,4,3,1.0,1.0,4,3,0,0
618.txt,15,8,0.9375,1.0,16,8,1,0
368.txt,4,4,0.8,1.0,5,4,1,0
427.txt,8,8,0.5,1.0,16,8,8,0
341.txt,15,15,1.0,0.8823529411764706,15,17,0,2
95.txt,17,16,0.85,1.0,20,16,3,0
631.txt,4,4,0.3333333333333333,0.8,12,5,8,1
962.txt,19,19,0.76,0.95,25,20,6,1
584.txt,7,7,0.7777777777777778,1.0,9,7,2,0
1010.txt,6,6,0.6,0.8571428571428571,10,7,4,1
551.txt,8,8,0.8888888888888888,1.0,9,8,1,0
948.txt,22,31,0.9166666666666666,1.0,24,31,2,0
753.txt,10,9,1.0,0.9,10,10,0,1
141.txt,5,6,0.8333333333333334,1.0,6,6,1,0
394.txt,25,20,0.9615384615384616,1.0,26,20,1,0
343.txt,6,5,0.8571428571428571,1.0,7,5,1,0
395.txt,8,8,1.0,1.0,8,8,0,0
96.txt,14,12,0.6363636363636364,1.0,22,12,8,0
41.txt,14,17,0.8235294117647058,0.9444444444444444,17,18,3,1
236.txt,5,5,1.0,1.0,5,5,0,0
550.txt,10,9,0.625,1.0,16,9,6,0
597.txt,10,9,0.9090909090909091,1.0,11,9,1,0
232.txt,13,10,1.0,1.0,13,10,0,0
971.txt,6,6,0.5454545454545454,1.0,11,6,5,0
51.txt,14,14,0.6666666666666666,1.0,21,14,7,0
811.txt,35,28,0.875,0.6363636363636364,40,44,5,16
839.txt,7,6,0.875,1.0,8,6,1,0
144.txt,17,17,1.0,1.0,17,17,0,0
636.txt,10,6,1.0,0.8571428571428571,10,7,0,1
1188.txt,20,17,1.0,1.0,20,17,0,0
347.txt,4,3,0.8,1.0,5,3,1,0
637.txt,16,13,0.9411764705882353,1.0,17,13,1,0
151.txt,6,5,1.0,1.0,6,5,0,0
623.txt,19,17,0.8260869565217391,0.8947368421052632,23,19,4,2
186.txt,13,11,0.7222222222222222,1.0,18,11,5,0
233.txt,3,3,1.0,1.0,3,3,0,0
1028.txt,9,10,0.6923076923076923,0.9090909090909091,13,11,4,1
543.txt,7,8,1.0,1.0,7,8,0,0
796.txt,8,5,0.8,1.0,10,5,2,0
999.txt,11,11,0.6875,1.0,16,11,5,0
153.txt,3,3,1.0,1.0,3,3,0,0
351.txt,11,12,1.0,1.0,11,12,0,0
344.txt,19,17,0.76,1.0,25,17,6,0
350.txt,10,8,0.7142857142857143,0.8888888888888888,14,9,4,1
191.txt,4,4,1.0,1.0,4,4,0,0
1.txt,15,14,0.6521739130434783,0.9333333333333333,23,15,8,1
1203.txt,3,3,0.6,1.0,5,3,2,0
595.txt,13,14,0.7222222222222222,1.0,18,14,5,0
1015.txt,9,10,0.8181818181818182,1.0,11,10,2,0
