file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,8,8,0.8888888888888888,0.8888888888888888,9,9,1,1
14.txt,0,0,0.0,0.0,76,66,76,66
16.txt,19,18,0.9047619047619048,0.782608695652174,21,23,2,5
17.txt,29,26,0.9354838709677419,0.9629629629629629,31,27,2,1
12.txt,30,24,1.0,0.96,30,25,0,1
10.txt,41,42,0.7592592592592593,0.8235294117647058,54,51,13,9
11.txt,12,17,1.0,0.8947368421052632,12,19,0,2
9.txt,0,0,0.0,0.0,18,17,18,17
8.txt,35,30,0.8536585365853658,0.9375,41,32,6,2
5.txt,22,22,0.88,1.0,25,22,3,0
4.txt,16,17,1.0,0.9444444444444444,16,18,0,1
6.txt,27,27,0.8709677419354839,0.8181818181818182,31,33,4,6
7.txt,22,21,0.88,1.0,25,21,3,0
3.txt,9,10,0.9,1.0,10,10,1,0
2.txt,23,21,0.8846153846153846,0.84,26,25,3,4
1.txt,17,17,0.7727272727272727,0.9444444444444444,22,18,5,1
20.txt,35,35,1.0,0.875,35,40,0,5
21.txt,34,35,0.8717948717948718,0.7446808510638298,39,47,5,12
19.txt,33,33,0.825,0.9428571428571428,40,35,7,2
18.txt,20,19,0.9090909090909091,0.9047619047619048,22,21,2,2
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.8068,Average of coverage_2_to_1: 0.8132,,,,
