file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,15,15,0.8823529411764706,0.5769230769230769,17,26,2,11
289.txt,15,19,1.0,0.7916666666666666,15,24,0,5
510.txt,11,14,1.0,0.875,11,16,0,2
921.txt,11,12,1.0,1.0,11,12,0,0
29.txt,8,9,1.0,1.0,8,9,0,0
855.txt,18,18,0.8181818181818182,0.9,22,20,4,2
666.txt,15,15,1.0,0.9375,15,16,0,1
470.txt,8,10,1.0,0.8333333333333334,8,12,0,2
303.txt,7,7,1.0,0.6363636363636364,7,11,0,4
1132.txt,5,5,0.8333333333333334,0.7142857142857143,6,7,1,2
883.txt,8,7,1.0,1.0,8,7,0,0
129.txt,23,26,1.0,0.8387096774193549,23,31,0,5
28.txt,11,19,1.0,0.7307692307692307,11,26,0,7
920.txt,13,15,1.0,0.7142857142857143,13,21,0,6
539.txt,16,19,0.9411764705882353,0.95,17,20,1,1
511.txt,9,10,1.0,0.625,9,16,0,6
1085.txt,7,13,1.0,0.7647058823529411,7,17,0,4
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,23,19,1.0,0.76,23,25,0,6
842.txt,6,7,1.0,0.7777777777777778,6,9,0,2
856.txt,6,7,0.8571428571428571,1.0,7,7,1,0
103.txt,15,17,1.0,0.85,15,20,0,3
117.txt,16,21,1.0,0.525,16,40,0,19
1130.txt,10,12,1.0,0.6666666666666666,10,18,0,6
499.txt,8,9,1.0,0.6428571428571429,8,14,0,5
102.txt,9,10,1.0,1.0,9,10,0,0
857.txt,6,7,1.0,1.0,6,7,0,0
17.txt,3,4,1.0,0.6666666666666666,3,6,0,2
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,8,10,1.0,0.7692307692307693,8,13,0,3
516.txt,14,13,0.9333333333333333,1.0,15,13,1,0
933.txt,36,36,0.7058823529411765,0.75,51,48,15,12
853.txt,8,7,1.0,0.5833333333333334,8,12,0,5
884.txt,7,7,1.0,0.6363636363636364,7,11,0,4
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,12,12,1.0,1.0,12,12,0,0
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,7,9,1.0,0.8181818181818182,7,11,0,2
1134.txt,14,14,0.8235294117647058,0.6086956521739131,17,23,3,9
661.txt,6,6,1.0,0.8571428571428571,6,7,0,1
649.txt,8,9,1.0,1.0,8,9,0,0
852.txt,7,7,1.0,0.35,7,20,0,13
1097.txt,7,6,1.0,0.6666666666666666,7,9,0,3
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,8,1.0,1.0,8,8,0,0
515.txt,8,8,1.0,1.0,8,8,0,0
924.txt,9,5,1.0,0.7142857142857143,9,7,0,2
930.txt,5,6,1.0,0.6666666666666666,5,9,0,3
139.txt,9,9,1.0,0.75,9,12,0,3
111.txt,3,3,1.0,1.0,3,3,0,0
474.txt,14,17,1.0,0.68,14,25,0,8
1123.txt,6,7,1.0,0.5,6,14,0,7
110.txt,3,3,1.0,0.6,3,5,0,2
886.txt,8,11,1.0,1.0,8,11,0,0
39.txt,5,8,1.0,1.0,5,8,0,0
