file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,15,15,0.5769230769230769,0.8823529411764706,26,17,11,2
289.txt,19,15,0.7916666666666666,1.0,24,15,5,0
510.txt,14,11,0.875,1.0,16,11,2,0
921.txt,12,11,1.0,1.0,12,11,0,0
29.txt,9,8,1.0,1.0,9,8,0,0
855.txt,18,18,0.9,0.8181818181818182,20,22,2,4
666.txt,15,15,0.9375,1.0,16,15,1,0
470.txt,10,8,0.8333333333333334,1.0,12,8,2,0
303.txt,7,7,0.6363636363636364,1.0,11,7,4,0
1132.txt,5,5,0.7142857142857143,0.8333333333333334,7,6,2,1
883.txt,7,8,1.0,1.0,7,8,0,0
129.txt,26,23,0.8387096774193549,1.0,31,23,5,0
28.txt,25,11,0.9615384615384616,1.0,26,11,1,0
920.txt,18,13,0.8571428571428571,1.0,21,13,3,0
539.txt,19,16,0.95,0.9411764705882353,20,17,1,1
511.txt,10,9,0.625,1.0,16,9,6,0
1085.txt,13,7,0.7647058823529411,1.0,17,7,4,0
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,19,23,0.76,1.0,25,23,6,0
842.txt,7,6,0.7777777777777778,1.0,9,6,2,0
856.txt,7,6,1.0,0.8571428571428571,7,7,0,1
103.txt,17,15,0.85,1.0,20,15,3,0
117.txt,21,16,0.525,1.0,40,16,19,0
1130.txt,12,10,0.6666666666666666,1.0,18,10,6,0
499.txt,9,8,0.6428571428571429,1.0,14,8,5,0
102.txt,10,9,1.0,1.0,10,9,0,0
857.txt,7,6,1.0,1.0,7,6,0,0
17.txt,4,3,0.6666666666666666,1.0,6,3,2,0
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,10,8,0.7692307692307693,1.0,13,8,3,0
516.txt,13,14,1.0,0.9333333333333333,13,15,0,1
933.txt,35,35,0.7291666666666666,0.6862745098039216,48,51,13,16
853.txt,9,8,0.75,1.0,12,8,3,0
884.txt,7,7,0.6363636363636364,1.0,11,7,4,0
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,12,12,1.0,1.0,12,12,0,0
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,9,7,0.8181818181818182,1.0,11,7,2,0
1134.txt,14,14,0.6086956521739131,0.8235294117647058,23,17,9,3
661.txt,6,6,0.8571428571428571,1.0,7,6,1,0
649.txt,9,8,1.0,1.0,9,8,0,0
852.txt,7,7,0.35,1.0,20,7,13,0
1097.txt,6,7,0.6666666666666666,1.0,9,7,3,0
267.txt,5,5,1.0,1.0,5,5,0,0
1081.txt,8,8,1.0,1.0,8,8,0,0
515.txt,8,8,1.0,1.0,8,8,0,0
924.txt,5,9,0.7142857142857143,1.0,7,9,2,0
