file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,10,1.0,1.0,9,10,0,0
14.txt,71,73,0.9342105263157895,0.9012345679012346,76,81,5,8
16.txt,20,20,0.9523809523809523,0.7692307692307693,21,26,1,6
17.txt,28,27,0.9032258064516129,0.9,31,30,3,3
12.txt,29,26,0.9666666666666667,1.0,30,26,1,0
10.txt,0,0,0.0,0.0,54,61,54,61
11.txt,12,15,1.0,0.7894736842105263,12,19,0,4
9.txt,0,0,0.0,0.0,18,15,18,15
8.txt,34,36,0.8292682926829268,0.972972972972973,41,37,7,1
5.txt,22,22,0.88,0.7586206896551724,25,29,3,7
4.txt,16,17,1.0,0.8947368421052632,16,19,0,2
6.txt,31,32,1.0,0.7804878048780488,31,41,0,9
7.txt,0,0,0.0,0.0,25,26,25,26
3.txt,9,10,0.9,0.8333333333333334,10,12,1,2
2.txt,0,0,0.0,0.0,26,31,26,31
1.txt,16,17,0.7272727272727273,1.0,22,17,6,0
20.txt,33,32,0.9428571428571428,0.9411764705882353,35,34,2,2
21.txt,39,39,1.0,0.7358490566037735,39,53,0,14
19.txt,36,38,0.9,0.7037037037037037,40,54,4,16
18.txt,22,24,1.0,0.8888888888888888,22,27,0,3
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.7468,Average of coverage_2_to_1: 0.6935,,,,
