file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,9,1.0,0.9,9,10,0,1
14.txt,0,0,0.0,0.0,76,88,76,88
16.txt,19,16,0.9047619047619048,0.8421052631578947,21,19,2,3
17.txt,0,0,0.0,0.0,31,36,31,36
12.txt,0,0,0.0,0.0,30,40,30,40
10.txt,0,0,0.0,0.0,54,65,54,65
11.txt,12,16,1.0,0.8,12,20,0,4
9.txt,15,15,0.8333333333333334,0.8333333333333334,18,18,3,3
8.txt,27,23,0.6585365853658537,0.71875,41,32,14,9
5.txt,0,0,0.0,0.0,25,26,25,26
4.txt,0,0,0.0,0.0,16,18,16,18
6.txt,30,30,0.967741935483871,0.8571428571428571,31,35,1,5
7.txt,22,23,0.88,0.71875,25,32,3,9
3.txt,8,9,0.8,0.6428571428571429,10,14,2,5
2.txt,19,17,0.7307692307692307,0.9444444444444444,26,18,7,1
1.txt,21,18,0.9545454545454546,0.8571428571428571,22,21,1,3
20.txt,0,0,0.0,0.0,35,59,35,59
21.txt,36,40,0.9230769230769231,0.5970149253731343,39,67,3,27
19.txt,0,0,0.0,0.0,40,48,40,48
18.txt,22,22,1.0,0.8461538461538461,22,26,0,4
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.5326,Average of coverage_2_to_1: 0.4779,,,,
