file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,9,0.9,1.0,10,9,1,0
14.txt,0,0,0.0,0.0,88,76,88,76
16.txt,16,17,0.8421052631578947,0.8095238095238095,19,21,3,4
17.txt,0,0,0.0,0.0,36,31,36,31
12.txt,0,0,0.0,0.0,40,30,40,30
10.txt,0,0,0.0,0.0,65,54,65,54
11.txt,18,12,0.9,1.0,20,12,2,0
9.txt,15,15,0.8333333333333334,0.8333333333333334,18,18,3,3
8.txt,23,27,0.71875,0.6585365853658537,32,41,9,14
5.txt,0,0,0.0,0.0,26,25,26,25
4.txt,0,0,0.0,0.0,18,16,18,16
6.txt,30,30,0.8571428571428571,0.967741935483871,35,31,5,1
7.txt,23,22,0.71875,0.88,32,25,9,3
3.txt,9,8,0.6428571428571429,0.8,14,10,5,2
2.txt,17,19,0.9444444444444444,0.7307692307692307,18,26,1,7
1.txt,18,21,0.8571428571428571,0.9545454545454546,21,22,3,1
20.txt,0,0,0.0,0.0,59,35,59,35
21.txt,40,36,0.5970149253731343,0.9230769230769231,67,39,27,3
19.txt,0,0,0.0,0.0,48,40,48,40
18.txt,22,22,0.8461538461538461,1.0,26,22,4,0
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.4829,Average of coverage_2_to_1: 0.5279,,,,
