file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,9,9,1.0,0.9,9,10,0,1
14.txt,70,69,0.9210526315789473,0.9857142857142858,76,70,6,1
16.txt,20,21,0.9523809523809523,0.7777777777777778,21,27,1,6
17.txt,26,29,0.8387096774193549,0.7631578947368421,31,38,5,9
12.txt,30,26,1.0,0.9285714285714286,30,28,0,2
10.txt,43,48,0.7962962962962963,0.96,54,50,11,2
11.txt,12,17,1.0,1.0,12,17,0,0
9.txt,18,20,1.0,1.0,18,20,0,0
8.txt,31,29,0.7560975609756098,0.8529411764705882,41,34,10,5
5.txt,21,21,0.84,0.9130434782608695,25,23,4,2
4.txt,16,17,1.0,1.0,16,17,0,0
6.txt,27,31,0.8709677419354839,0.96875,31,32,4,1
7.txt,21,20,0.84,0.8333333333333334,25,24,4,4
3.txt,9,11,0.9,0.9166666666666666,10,12,1,1
2.txt,21,19,0.8076923076923077,0.7307692307692307,26,26,5,7
1.txt,19,18,0.8636363636363636,1.0,22,18,3,0
20.txt,35,34,1.0,1.0,35,34,0,0
21.txt,37,33,0.9487179487179487,0.868421052631579,39,38,3,5
19.txt,33,33,0.825,0.7857142857142857,40,42,7,9
18.txt,21,25,0.9545454545454546,0.6944444444444444,22,36,1,11
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.9058,Average of coverage_2_to_1: 0.8940,,,,
