file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
1047.txt,0,0,0,0,17,20,17,20
289.txt,15,14,1.0,0.875,15,16,0,2
510.txt,11,11,1.0,0.8461538461538461,11,13,0,2
921.txt,11,12,1.0,0.9230769230769231,11,13,0,1
29.txt,8,8,1.0,1.0,8,8,0,0
855.txt,0,0,0,0,22,18,22,18
666.txt,0,0,0,0,15,14,15,14
470.txt,8,8,1.0,0.8888888888888888,8,9,0,1
303.txt,7,7,1.0,0.6363636363636364,7,11,0,4
1132.txt,6,6,1.0,0.8571428571428571,6,7,0,1
883.txt,8,7,1.0,0.875,8,8,0,1
129.txt,0,0,0,0,23,22,23,22
28.txt,11,24,1.0,1.0,11,24,0,0
920.txt,0,0,0,0,13,15,13,15
539.txt,0,0,0,0,17,15,17,15
511.txt,0,0,0,0,9,11,9,11
1085.txt,0,0,0,0,7,15,7,15
1046.txt,4,4,1.0,1.0,4,4,0,0
1052.txt,21,22,0.9130434782608695,0.9565217391304348,23,23,2,1
842.txt,0,0,0,0,6,12,6,12
856.txt,6,6,0.8571428571428571,0.6666666666666666,7,9,1,3
103.txt,0,0,0,0,15,11,15,11
117.txt,0,0,0,0,16,15,16,15
1130.txt,9,8,0.9,1.0,10,8,1,0
499.txt,0,0,0,0,8,8,8,8
102.txt,9,10,1.0,1.0,9,10,0,0
857.txt,6,4,1.0,0.6666666666666666,6,6,0,2
17.txt,3,3,1.0,0.75,3,4,0,1
274.txt,7,7,1.0,1.0,7,7,0,0
258.txt,8,11,1.0,0.9166666666666666,8,12,0,1
516.txt,14,13,0.9333333333333333,1.0,15,13,1,0
933.txt,0,0,0,0,51,21,51,21
853.txt,8,8,1.0,0.8888888888888888,8,9,0,1
884.txt,6,7,0.8571428571428571,0.875,7,8,1,1
1121.txt,4,4,1.0,1.0,4,4,0,0
304.txt,11,10,0.9166666666666666,0.8333333333333334,12,12,1,2
311.txt,3,3,1.0,1.0,3,3,0,0
1120.txt,0,0,0,0,7,10,7,10
1134.txt,17,16,1.0,0.9411764705882353,17,17,0,1
661.txt,6,5,1.0,1.0,6,5,0,0
649.txt,8,8,1.0,0.8,8,10,0,2
852.txt,0,0,0,0,7,17,7,17
1097.txt,7,7,1.0,0.7777777777777778,7,9,0,2
267.txt,4,4,0.8,1.0,5,4,1,0
1081.txt,8,9,1.0,1.0,8,9,0,0
515.txt,7,7,0.875,1.0,8,7,1,0
924.txt,9,5,1.0,0.8333333333333334,9,6,0,1
930.txt,5,8,1.0,1.0,5,8,0,0
139.txt,0,0,0,0,9,9,9,9
111.txt,3,3,1.0,0.75,3,4,0,1
474.txt,14,17,1.0,0.85,14,20,0,3
1123.txt,0,0,0,0,6,15,6,15
110.txt,3,4,1.0,0.8,3,5,0,1
886.txt,8,8,1.0,0.6666666666666666,8,12,0,4
39.txt,5,5,1.0,1.0,5,5,0,0
11.txt,0,0,0,0,12,14,12,14
716.txt,7,10,1.0,0.8333333333333334,7,12,0,2
266.txt,14,14,1.0,1.0,14,14,0,0
229.txt,0,0,0,0,37,22,37,22
1232.txt,0,0,0,0,43,26,43,26
956.txt,0,0,0,0,20,24,20,24
759.txt,4,6,1.0,0.75,4,8,0,2
822.txt,7,7,1.0,1.0,7,7,0,0
163.txt,7,7,1.0,0.7777777777777778,7,9,0,2
375.txt,4,6,1.0,0.8571428571428571,4,7,0,1
1187.txt,11,10,0.7857142857142857,1.0,14,10,3,0
1193.txt,0,0,0,0,19,17,19,17
349.txt,6,8,1.0,0.8888888888888888,6,9,0,1
348.txt,0,0,0,0,15,18,15,18
406.txt,4,4,1.0,0.36363636363636365,4,11,0,7
1186.txt,6,6,1.0,1.0,6,6,0,0
1151.txt,3,3,1.0,0.75,3,4,0,1
189.txt,6,6,1.0,1.0,6,6,0,0
980.txt,10,8,1.0,1.0,10,8,0,0
770.txt,0,0,0,0,13,11,13,11
764.txt,7,8,1.0,0.8,7,10,0,2
1019.txt,0,0,0,0,42,38,42,38
1025.txt,0,0,0,0,36,20,36,20
955.txt,3,3,0.75,0.75,4,4,1,1
1147.txt,5,5,1.0,0.5555555555555556,5,9,1,4
438.txt,0,0,0,0,10,11,10,11
439.txt,0,0,0,0,16,22,16,22
411.txt,13,10,0.9285714285714286,1.0,14,10,1,0
1146.txt,17,15,0.8947368421052632,0.8823529411764706,19,17,2,2
940.txt,7,7,1.0,0.7,7,10,0,3
1218.txt,4,4,1.0,1.0,4,4,0,0
559.txt,6,6,1.0,0.75,6,8,0,2
561.txt,0,0,0,0,13,15,13,15
950.txt,18,14,1.0,0.875,18,16,0,2
373.txt,3,3,1.0,0.75,3,4,0,1
616.txt,5,6,1.0,1.0,5,6,0,0
776.txt,4,4,1.0,0.8,4,5,0,1
574.txt,6,6,1.0,1.0,6,6,0,0
953.txt,14,15,0.7,0.75,20,20,6,5
990.txt,9,9,1.0,0.9,9,10,0,1
600.txt,19,17,1.0,1.0,19,17,0,0
1141.txt,10,7,0.9090909090909091,0.875,11,8,1,1
1155.txt,0,0,0,0,7,17,7,17
